analysis_version,population,tour,slam,model,dimension,group_value,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,bootstrap_replicates,bootstrap_seed,confidence_level,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2013,2013,2013,127,127,127,33.340628755922424,35,1.659371244077576,26.252463587340493,27.559055118110237,1.306591530769745,0.35237158519119266,0.1780703450345046,0.5328708682738049,1,1,1,2000,8188699883361974441,0.95,26.252463587340493,26.252463587340493,27.559055118110237,27.559055118110237,1.306591530769745,1.306591530769745,0.35237158519119266,0.35237158519119266,0.1780703450345046,0.1780703450345046,0.5328708682738049,0.5328708682738049
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2014,2014,2014,127,127,127,33.59258352029655,33,-0.5925835202965501,26.450853165587837,25.984251968503937,-0.4666011970838978,-0.1249537793342049,0.19038346256740227,0.5620398572798263,1,1,1,2000,10800276613147892114,0.95,26.450853165587837,26.450853165587837,25.984251968503937,25.984251968503937,-0.4666011970838978,-0.4666011970838978,-0.1249537793342049,-0.1249537793342049,0.19038346256740227,0.19038346256740227,0.5620398572798263,0.5620398572798263
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2015,2015,2015,127,127,127,34.352452058045024,38,3.6475479419549757,27.049174848854353,29.921259842519685,2.8720849936653354,0.7594398539890893,0.19406015003659946,0.569481616762606,1,1,1,2000,10157836234750551149,0.95,27.049174848854353,27.049174848854353,29.921259842519685,29.921259842519685,2.8720849936653354,2.8720849936653354,0.7594398539890893,0.7594398539890893,0.19406015003659946,0.19406015003659946,0.569481616762606,0.569481616762606
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2016,2016,2016,127,127,127,34.89573782283804,46,11.104262177161957,27.476958915620507,36.22047244094488,8.743513525324376,2.314694865622975,0.2187063008041295,0.6253623190378824,1,1,1,2000,7947321393431476635,0.95,27.476958915620507,27.476958915620507,36.22047244094488,36.22047244094488,8.743513525324376,8.743513525324376,2.314694865622975,2.314694865622975,0.2187063008041295,0.2187063008041295,0.6253623190378824,0.6253623190378824
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2017,2017,2017,127,127,127,37.51052870912323,38,0.48947129087677155,29.535849377262387,29.921259842519685,0.38541046525730044,0.09940671339405555,0.20207524129906262,0.5878301410937226,1,1,1,2000,15685946406487358405,0.95,29.535849377262387,29.535849377262387,29.921259842519685,29.921259842519685,0.38541046525730044,0.38541046525730044,0.09940671339405555,0.09940671339405555,0.20207524129906262,0.20207524129906262,0.5878301410937226,0.5878301410937226
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2018,2018,2018,127,127,127,38.00409659901998,41,2.995903400980019,29.924485511039357,32.28346456692913,2.358979055889779,0.6066029944655456,0.19981895568626665,0.5798810377983317,1,1,1,2000,10364427141361271445,0.95,29.924485511039357,29.924485511039357,32.28346456692913,32.28346456692913,2.358979055889779,2.358979055889779,0.6066029944655456,0.6066029944655456,0.19981895568626665,0.19981895568626665,0.5798810377983317,0.5798810377983317
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2019,2019,2019,127,127,127,36.238490104565514,36,-0.23849010456551412,28.53424417682324,28.34645669291339,-0.18778748390985364,-0.04886448089354567,0.18135724408145013,0.5353168391860018,1,1,1,2000,16882364389764778897,0.95,28.53424417682324,28.53424417682324,28.34645669291339,28.34645669291339,-0.18778748390985364,-0.18778748390985364,-0.04886448089354567,-0.04886448089354567,0.18135724408145013,0.18135724408145013,0.5353168391860018,0.5353168391860018
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2020,2020,2020,127,127,127,37.13427028879042,41,3.865729711209582,29.239582904559384,32.28346456692913,3.0438816623697496,0.7812577463693438,0.19554969007946688,0.5681797892529613,1,1,1,2000,17589343994853372812,0.95,29.239582904559384,29.239582904559384,32.28346456692913,32.28346456692913,3.0438816623697496,3.0438816623697496,0.7812577463693438,0.7812577463693438,0.19554969007946688,0.19554969007946688,0.5681797892529613,0.5681797892529613
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2021,2021,2021,127,127,127,36.934215063531376,32,-4.934215063531376,29.082059105142818,25.19685039370079,-3.8852087114420284,-0.9999555946501859,0.1788358728044218,0.5315278816899026,1,1,1,2000,1574724886203909497,0.95,29.082059105142818,29.082059105142818,25.19685039370079,25.19685039370079,-3.8852087114420284,-3.8852087114420284,-0.9999555946501859,-0.9999555946501859,0.1788358728044218,0.1788358728044218,0.5315278816899026,0.5315278816899026
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2022,2022,2022,126,126,126,35.24062107457224,37,1.759378925427761,27.96874688458114,29.365079365079364,1.396332480498223,0.3639250219664816,0.18717916836449747,0.550196829918863,1,1,1,2000,4260960583567904539,0.95,27.96874688458114,27.96874688458114,29.365079365079364,29.365079365079364,1.396332480498223,1.396332480498223,0.3639250219664816,0.3639250219664816,0.18717916836449747,0.18717916836449747,0.550196829918863,0.550196829918863
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2023,2023,2023,127,127,127,37.76499334601574,40,2.2350066539842572,29.736215233083264,31.496062992125985,1.7598477590427224,0.4504681607875847,0.19614831798038346,0.5796718156186971,1,1,1,2000,11435135840025813941,0.95,29.736215233083264,29.736215233083264,31.496062992125985,31.496062992125985,1.7598477590427224,1.7598477590427224,0.4504681607875847,0.4504681607875847,0.19614831798038346,0.19614831798038346,0.5796718156186971,0.5796718156186971
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2024,2024,2024,127,127,127,35.253662278477144,49,13.746337721522856,27.758789195651296,38.58267716535433,10.823887969703037,2.840495983666735,0.2423286806633488,0.6822939323150508,1,1,1,2000,10059304625181583808,0.95,27.758789195651296,27.758789195651296,38.58267716535433,38.58267716535433,10.823887969703037,10.823887969703037,2.840495983666735,2.840495983666735,0.2423286806633488,0.2423286806633488,0.6822939323150508,0.6822939323150508
slam-upsets-v1,retirement_inclusive,WTA,Australian Open,surface_adjusted_elo,year,2025,2025,2025,127,127,127,35.989225786636574,35,-0.9892257866365739,28.33797306034376,27.559055118110237,-0.7789179422335228,-0.2031370946458326,0.1700014854387262,0.5091623953603239,1,1,1,2000,10099269693379566685,0.95,28.33797306034376,28.33797306034376,27.559055118110237,27.559055118110237,-0.7789179422335228,-0.7789179422335228,-0.2031370946458326,-0.2031370946458326,0.1700014854387262,0.1700014854387262,0.5091623953603239,0.5091623953603239
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,all,all,1988,2025,4814,4814,4814,1274.9605347623756,1397,122.03946523762443,26.484431548865302,29.01952638138762,2.5350948325223186,4.199960357911249,0.18792821180252978,0.5544041160073769,38,38,38,2000,698429684004061922,0.95,25.97147931805526,27.001196730071115,27.50288215377634,30.62711853050529,1.1681213104998756,3.9707077404579665,1.9414833432571779,6.566779175751753,0.1802428898818975,0.19556523631065173,0.5347394250291324,0.5738541145166742
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,round,R128,1988,2025,2432,2432,2432,699.4378188370243,738,38.56218116297566,28.759778735075017,30.345394736842106,1.5856160017670915,1.810892448810733,0.19486308127433816,0.5709360254017074,38,38,38,2000,14041894321894071662,0.95,28.362944702256208,29.16739051200263,28.37171052631579,32.360197368421055,-0.3977333946810383,3.5687429822002477,-0.4543047480377471,4.082863939871161,0.18658601319055151,0.20296165314186004,0.5500963243383307,0.5914189158603069
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,round,R64,1988,2025,1207,1207,1207,293.522354255659,327,33.477645744340975,24.318339209250954,27.091963545981773,2.773624336730818,2.3720223965468983,0.17576901681435,0.5228412321334919,38,38,38,2000,10680069644116375712,0.95,23.385941852195014,25.249737559824,24.171186579825957,30.16528925619835,0.2565957716057659,5.409055618597001,0.21858657912919569,4.600622984512267,0.1620834445724291,0.1897791532923648,0.48793230997953363,0.5578866144860868
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,round,R32,1988,2025,607,607,607,140.98336122768202,169,28.016638772317975,23.22625390900857,27.841845140032948,4.615591231024378,2.8528545041528157,0.17954354852274207,0.5308251207379717,38,38,38,2000,2467738146131231620,0.95,21.849507393892445,24.624101514203666,23.886991405098414,31.683168316831683,1.2450168115157108,7.833616929333334,0.7748106403892218,4.8666623189164415,0.16096935084997754,0.19860123563466955,0.4844078848677221,0.5784735903055288
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,round,R16,1988,2025,302,302,302,71.96853133115542,76,4.031468668844582,23.830639513627624,25.165562913907287,1.334923400279663,0.5753180394602542,0.17586056829301813,0.5360941549826252,38,38,38,2000,1539371009118416911,0.95,22.014730486539957,25.69961167138773,20.394736842105264,30.232558139534884,-3.176688736168115,6.048786803443143,-1.3963219720993416,2.586838793431434,0.1509293182145299,0.20214616465835247,0.47054652149840276,0.6098304093076202
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,round,QF,1988,2025,152,152,152,37.17370776052853,48,10.82629223947147,24.456386684558243,31.578947368421055,7.12256068386281,2.149910359299939,0.20936421910347627,0.607975184062236,38,38,38,2000,1982836044896010095,0.95,22.331335700242793,26.660412945769295,25.657894736842106,38.15789473684211,1.4228059049948647,12.813503750787316,0.42308823171004173,3.8651448906318864,0.17591807234361767,0.24474344460420483,0.5227985143981855,0.6994179929635947
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,round,SF,1988,2025,76,76,76,22.25202435679137,25,2.7479756432086297,29.27897941683075,32.89473684210527,3.6157574252745133,0.7286264203205479,0.20625080201205065,0.6039859856991355,38,38,38,2000,7564408844851970933,0.95,26.364763762809922,32.14880392170299,22.368421052631582,43.45394736842088,-6.760779869348439,13.936812837526633,-1.3558963067954888,2.819734518346958,0.16196717385206633,0.2509397132923927,0.4918987704525419,0.7210499018811972
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,round,F,1988,2025,38,38,38,9.622736993539817,14,4.377263006460183,25.32299208826268,36.8421052631579,11.51911317489522,1.7108206897484795,0.237761758653339,0.7076101977403544,38,38,38,2000,15545739747313195200,0.95,21.39118304698479,29.54010847002824,21.05263157894737,52.631578947368425,-3.0497430740752036,26.918010090139862,-0.4426520049142195,4.0306130102273885,0.15952981449412384,0.32892930797994047,0.4989536613767347,0.9702628128503988
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,era,1988-1999,1988,1999,1522,1522,1522,381.9512306618029,408,26.048769338197076,25.09535024059152,26.80683311432326,1.7114828737317396,1.6372844600169487,0.17790824452529616,0.5312128360247359,12,12,12,2000,5833521472876500893,0.95,24.58229416108257,25.65081582113426,23.90019697964544,29.98076923076923,-1.031826959348868,4.712619050338217,-0.9901098528250862,4.515495644670222,0.16213985798104452,0.19423552590100676,0.49157144425459987,0.5735676090812578
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,era,2000-2009,2000,2009,1269,1269,1269,332.8020961435891,364,31.197903856410903,26.225539491220577,28.68400315208826,2.4584636608676838,2.106632640390428,0.18273373138139123,0.5395984791043956,10,10,10,2000,9868037024167530831,0.95,25.58999720528318,26.901983054436187,25.35433070866142,31.782334384858043,-0.5850147425249148,5.24578571602299,-0.5035174096553774,4.4763298796058155,0.16959936692443295,0.19436974506843077,0.5054608308240158,0.5706263485175614
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,era,2010-2019,2010,2019,1267,1267,1267,347.1644049764549,376,28.835595023545125,27.40050552300354,29.67640094711918,2.2758954241156375,1.8978829188948692,0.1922915028749129,0.5652222063717324,10,10,10,2000,5047570760135143398,0.95,26.63119007779041,28.197103904140448,27.996845425867505,31.41771715887058,0.3710855613726806,4.404376980178143,0.3109032808010646,3.7002604610641923,0.18396134889559318,0.20074705694431724,0.5438370366867028,0.5867836693249913
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,era,2020-2025,2020,2025,756,756,756,213.04280298053277,249,35.95719701946723,28.180264944514914,32.93650793650794,4.75624299199302,3.0276634832877973,0.20950743939732444,0.6078154399119021,6,6,6,2000,13611638615037243716,0.95,27.26499977732566,29.18751260989714,29.472916375820187,36.507936507936506,1.924082061482677,8.085401874440352,1.2308647110693445,5.1366530500289995,0.1976615561873462,0.22641617782283818,0.5806792977173076,0.6477535540347671
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1988,1988,1988,126,126,126,30.774458001742765,43,12.225541998257235,24.424173017256162,34.12698412698413,9.702811109727964,2.716670665629177,0.22028529116974313,0.6388888757422557,1,1,1,2000,2794338864758561917,0.95,24.424173017256162,24.424173017256162,34.12698412698413,34.12698412698413,9.702811109727964,9.702811109727964,2.716670665629177,2.716670665629177,0.22028529116974313,0.22028529116974313,0.6388888757422557,0.6388888757422557
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1989,1989,1989,127,127,127,34.45087199499538,47,12.549128005004619,27.126670862201088,37.00787401574804,9.881203153546945,2.662326154835726,0.22332856906448545,0.6461673469614997,1,1,1,2000,1449111131373032890,0.95,27.126670862201088,27.126670862201088,37.00787401574804,37.00787401574804,9.881203153546945,9.881203153546945,2.662326154835726,2.662326154835726,0.22332856906448545,0.22332856906448545,0.6461673469614997,0.6461673469614997
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1990,1990,1990,127,127,127,31.396806822947845,28,-3.3968068229478448,24.721895136179405,22.04724409448819,-2.6746510416912166,-0.7335228239272413,0.1716503029429074,0.5155286323743171,1,1,1,2000,7475341053417707440,0.95,24.721895136179405,24.721895136179405,22.04724409448819,22.04724409448819,-2.6746510416912166,-2.6746510416912166,-0.7335228239272413,-0.7335228239272413,0.1716503029429074,0.1716503029429074,0.5155286323743171,0.5155286323743171
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1991,1991,1991,127,127,127,33.05340850316896,33,-0.05340850316895995,26.026305908007057,25.984251968503937,-0.042053939503118073,-0.011546440823717741,0.15904413864681413,0.47270811169341476,1,1,1,2000,18126060252492028793,0.95,26.026305908007057,26.026305908007057,25.984251968503937,25.984251968503937,-0.042053939503118073,-0.042053939503118073,-0.011546440823717741,-0.011546440823717741,0.15904413864681413,0.15904413864681413,0.47270811169341476,0.47270811169341476
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1992,1992,1992,127,127,127,31.269261876115987,25,-6.269261876115987,24.62146604418582,19.68503937007874,-4.936426674107077,-1.3742999500035868,0.1404575517551985,0.43775088741392265,1,1,1,2000,18085283749106312708,0.95,24.62146604418582,24.62146604418582,19.68503937007874,19.68503937007874,-4.936426674107077,-4.936426674107077,-1.3742999500035868,-1.3742999500035868,0.1404575517551985,0.1404575517551985,0.43775088741392265,0.43775088741392265
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1993,1993,1993,127,127,127,30.452201235609476,28,-2.4522012356094756,23.97811120914132,22.04724409448819,-1.9308671146531304,-0.5419501484675185,0.14471657729952606,0.4435943682698842,1,1,1,2000,5703757229638995912,0.95,23.97811120914132,23.97811120914132,22.04724409448819,22.04724409448819,-1.9308671146531304,-1.9308671146531304,-0.5419501484675185,-0.5419501484675185,0.14471657729952606,0.14471657729952606,0.4435943682698842,0.4435943682698842
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1994,1994,1994,127,127,127,30.897258511692765,44,13.102741488307235,24.328550009206904,34.645669291338585,10.317119282131682,2.8727370201135356,0.21362673122843504,0.6282106128466532,1,1,1,2000,8033873416581661434,0.95,24.328550009206904,24.328550009206904,34.645669291338585,34.645669291338585,10.317119282131682,10.317119282131682,2.8727370201135356,2.8727370201135356,0.21362673122843504,0.21362673122843504,0.6282106128466532,0.6282106128466532
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1995,1995,1995,127,127,127,33.25774371810629,35,1.7422562818937095,26.18719977803645,27.559055118110237,1.3718553400737872,0.37402033414114644,0.19839260677331205,0.5799572825073154,1,1,1,2000,16183386141108760392,0.95,26.18719977803645,26.18719977803645,27.559055118110237,27.559055118110237,1.3718553400737872,1.3718553400737872,0.37402033414114644,0.37402033414114644,0.19839260677331205,0.19839260677331205,0.5799572825073154,0.5799572825073154
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1996,1996,1996,127,127,127,30.258713347515354,32,1.7412866524846464,23.825758541350673,25.19685039370079,1.3710918523501154,0.38700802013321706,0.15965737622086668,0.48265676958195886,1,1,1,2000,10575987204205279279,0.95,23.825758541350673,23.825758541350673,25.19685039370079,25.19685039370079,1.3710918523501154,1.3710918523501154,0.38700802013321706,0.38700802013321706,0.15965737622086668,0.15965737622086668,0.48265676958195886,0.48265676958195886
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1997,1997,1997,127,127,127,32.0838210344947,28,-4.083821034494697,25.26285120826354,22.04724409448819,-3.215607113775352,-0.8881527922364373,0.15851273818234005,0.4864867043776358,1,1,1,2000,10281026875611727538,0.95,25.26285120826354,25.26285120826354,22.04724409448819,22.04724409448819,-3.215607113775352,-3.215607113775352,-0.8881527922364373,-0.8881527922364373,0.15851273818234005,0.15851273818234005,0.4864867043776358,0.4864867043776358
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1998,1998,1998,127,127,127,32.98689315898416,35,2.0131068410158406,25.97393162124737,27.559055118110237,1.5851234968628667,0.43044144194145917,0.18142120261945038,0.5364808535242735,1,1,1,2000,266651504237992215,0.95,25.97393162124737,25.97393162124737,27.559055118110237,27.559055118110237,1.5851234968628667,1.5851234968628667,0.43044144194145917,0.43044144194145917,0.18142120261945038,0.18142120261945038,0.5364808535242735,0.5364808535242735
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,1999,1999,1999,126,126,126,31.06979245642905,30,-1.0697924564290489,24.658565441610357,23.809523809523807,-0.8490416320865467,-0.23476536023780553,0.1640302503887267,0.5067790377235138,1,1,1,2000,5870206485544165887,0.95,24.658565441610357,24.658565441610357,23.809523809523807,23.809523809523807,-0.8490416320865467,-0.8490416320865467,-0.23476536023780553,-0.23476536023780553,0.1640302503887267,0.1640302503887267,0.5067790377235138,0.5067790377235138
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2000,2000,2000,126,126,126,33.41299594322519,41,7.587004056774809,26.51825074859142,32.53968253968254,6.021431791091118,1.6127335264854914,0.19780365998556995,0.5757787805683144,1,1,1,2000,1441407945785209378,0.95,26.51825074859142,26.51825074859142,32.53968253968254,32.53968253968254,6.021431791091118,6.021431791091118,1.6127335264854914,1.6127335264854914,0.19780365998556995,0.19780365998556995,0.5757787805683144,0.5757787805683144
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2001,2001,2001,127,127,127,36.05252480197944,44,7.9474751980205625,28.38781480470822,34.645669291338585,6.2578544866303645,1.6468634746367374,0.21340028660321947,0.624380415045392,1,1,1,2000,8977820326170239485,0.95,28.38781480470822,28.38781480470822,34.645669291338585,34.645669291338585,6.2578544866303645,6.2578544866303645,1.6468634746367374,1.6468634746367374,0.21340028660321947,0.21340028660321947,0.624380415045392,0.624380415045392
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2002,2002,2002,127,127,127,34.12363668580385,41,6.876363314196148,26.869005264412483,32.28346456692913,5.4144593025166525,1.4577495329087886,0.1977230202850325,0.579510935049684,1,1,1,2000,16579737237086171268,0.95,26.869005264412483,26.869005264412483,32.28346456692913,32.28346456692913,5.4144593025166525,5.4144593025166525,1.4577495329087886,1.4577495329087886,0.1977230202850325,0.1977230202850325,0.579510935049684,0.579510935049684
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2003,2003,2003,127,127,127,32.44655945583804,29,-3.4465594558380417,25.5484720124709,22.83464566929134,-2.7138263431795604,-0.744708571383646,0.1652068910606247,0.49181297652797845,1,1,1,2000,1392134234908417156,0.95,25.5484720124709,25.5484720124709,22.83464566929134,22.83464566929134,-2.7138263431795604,-2.7138263431795604,-0.744708571383646,-0.744708571383646,0.1652068910606247,0.1652068910606247,0.49181297652797845,0.49181297652797845
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2004,2004,2004,127,127,127,32.53054903020052,43,10.469450969799482,25.61460553559096,33.85826771653544,8.243662180944474,2.258477580018294,0.19961848978397376,0.584447846277787,1,1,1,2000,10447701530256022140,0.95,25.61460553559096,25.61460553559096,33.85826771653544,33.85826771653544,8.243662180944474,8.243662180944474,2.258477580018294,2.258477580018294,0.19961848978397376,0.19961848978397376,0.584447846277787,0.584447846277787
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2005,2005,2005,127,127,127,32.622122257139864,33,0.37787774286013587,25.686710438692806,25.984251968503937,0.29754152981113063,0.08141926434990603,0.1766396979595924,0.5221992100890193,1,1,1,2000,5671193068705533114,0.95,25.686710438692806,25.686710438692806,25.984251968503937,25.984251968503937,0.29754152981113063,0.29754152981113063,0.08141926434990603,0.08141926434990603,0.1766396979595924,0.1766396979595924,0.5221992100890193,0.5221992100890193
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2006,2006,2006,127,127,127,32.66755069343316,27,-5.6675506934331565,25.72248086097099,21.25984251968504,-4.462638341285951,-1.2213301676597579,0.15334995909168608,0.4666972183781066,1,1,1,2000,8348096447031704666,0.95,25.72248086097099,25.72248086097099,21.25984251968504,21.25984251968504,-4.462638341285951,-4.462638341285951,-1.2213301676597579,-1.2213301676597579,0.15334995909168608,0.15334995909168608,0.4666972183781066,0.4666972183781066
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2007,2007,2007,127,127,127,30.749683399708612,30,-0.7496833997086121,24.21234913362883,23.62204724409449,-0.5903018895343403,-0.16379839327939305,0.15186270808391006,0.4582139207700043,1,1,1,2000,6029600746525777540,0.95,24.21234913362883,24.21234913362883,23.62204724409449,23.62204724409449,-0.5903018895343403,-0.5903018895343403,-0.16379839327939305,-0.16379839327939305,0.15186270808391006,0.15186270808391006,0.4582139207700043,0.4582139207700043
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2008,2008,2008,127,127,127,33.57989693162122,44,10.42010306837878,26.440863725686,34.645669291338585,8.204805565652583,2.212883930145107,0.18694500793733332,0.5446893884315378,1,1,1,2000,6450873388505072897,0.95,26.440863725686,26.440863725686,34.645669291338585,34.645669291338585,8.204805565652583,8.204805565652583,2.212883930145107,2.212883930145107,0.18694500793733332,0.18694500793733332,0.5446893884315378,0.5446893884315378
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2009,2009,2009,127,127,127,34.616576944639164,32,-2.6165769446391636,27.25714720050328,25.19685039370079,-2.060296806802491,-0.5510954064903235,0.18490625387812176,0.548538984169627,1,1,1,2000,2624518548274305914,0.95,27.25714720050328,27.25714720050328,25.19685039370079,25.19685039370079,-2.060296806802491,-2.060296806802491,-0.5510954064903235,-0.5510954064903235,0.18490625387812176,0.18490625387812176,0.548538984169627,0.548538984169627
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2010,2010,2010,127,127,127,33.021033012807905,35,1.978966987192095,26.000813395911738,27.559055118110237,1.5582417221985,0.42134462199326017,0.177404413865325,0.5243135034392383,1,1,1,2000,17429135893333854327,0.95,26.000813395911738,26.000813395911738,27.559055118110237,27.559055118110237,1.5582417221985,1.5582417221985,0.42134462199326017,0.42134462199326017,0.177404413865325,0.177404413865325,0.5243135034392383,0.5243135034392383
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2011,2011,2011,127,127,127,33.49684490244896,39,5.503155097551037,26.37546842712517,30.708661417322837,4.333192990197667,1.1590206499991762,0.1904952123957922,0.5638648792345156,1,1,1,2000,14803546980785930623,0.95,26.37546842712517,26.37546842712517,30.708661417322837,30.708661417322837,4.333192990197667,4.333192990197667,1.1590206499991762,1.1590206499991762,0.1904952123957922,0.1904952123957922,0.5638648792345156,0.5638648792345156
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2012,2012,2012,127,127,127,33.081414957603705,44,10.918585042396295,26.048358234333627,34.645669291338585,8.597311057004957,2.323566425217198,0.20485562939162202,0.5879304528631066,1,1,1,2000,16707230727453449405,0.95,26.048358234333627,26.048358234333627,34.645669291338585,34.645669291338585,8.597311057004957,8.597311057004957,2.323566425217198,2.323566425217198,0.20485562939162202,0.20485562939162202,0.5879304528631066,0.5879304528631066
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2013,2013,2013,127,127,127,33.7038368552481,32,-1.703836855248099,26.538454216730788,25.19685039370079,-1.3416038230299991,-0.3604461890387526,0.16674166647741162,0.49768996300936735,1,1,1,2000,867732927261044175,0.95,26.538454216730788,26.538454216730788,25.19685039370079,25.19685039370079,-1.3416038230299991,-1.3416038230299991,-0.3604461890387526,-0.3604461890387526,0.16674166647741162,0.16674166647741162,0.49768996300936735,0.49768996300936735
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2014,2014,2014,127,127,127,33.239111772136106,42,8.760888227863894,26.17252895443788,33.07086614173229,6.8983371872944055,1.8474393501358806,0.2057905262395812,0.61312213225355,1,1,1,2000,16788082139564932091,0.95,26.17252895443788,26.17252895443788,33.07086614173229,33.07086614173229,6.8983371872944055,6.8983371872944055,1.8474393501358806,1.8474393501358806,0.2057905262395812,0.2057905262395812,0.61312213225355,0.61312213225355
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2015,2015,2015,127,127,127,35.4262595193856,35,-0.4262595193856029,27.894692534949296,27.559055118110237,-0.33563741683905746,-0.08814928361400425,0.1870356673346357,0.5545346523202366,1,1,1,2000,12544649509047480345,0.95,27.894692534949296,27.894692534949296,27.559055118110237,27.559055118110237,-0.33563741683905746,-0.33563741683905746,-0.08814928361400425,-0.08814928361400425,0.1870356673346357,0.1870356673346357,0.5545346523202366,0.5545346523202366
slam-upsets-v1,retirement_inclusive,WTA,Roland Garros,overall_elo,year,2016,2016,2016,127,127,127,37.150734200654085,38,0.8492657993459147,29.252546614688256,29.921259842519685,0.668713227831429,0.17254668390736844,0.19704133787210779,0.5788385623262463,1,1,1,2000,4068970470779355137,0.95,29.252546614688256,29.252546614688256,29.921259842519685,29.921259842519685,0.668713227831429,0.668713227831429,0.17254668390736844,0.17254668390736844,0.19704133787210779,0.19704133787210779,0.5788385623262463,0.5788385623262463
