analysis_version,population,tour,slam,model,window_start_edition,window_end_edition,window_start_year,window_end_year,window_editions,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,bootstrap_replicates,bootstrap_seed,confidence_level,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,2018:2018-540,2023:2023-540,2018,2023,5,635,635,635,181.64499916726885,217,35.35500083273115,28.60551167988486,34.17322834645669,5.567716666571835,3.2289520005788437,0.21143017717767565,0.6122615472710201,5,5,5,2000,2222853445812799831,0.95,27.94204769240592,29.163223536463207,30.708661417322833,37.63779527559055,2.018028545288442,9.117404787855262,1.1657514019016184,5.30853918036644,0.19305131360876607,0.22962709103809484,0.5682676434320036,0.6562554511100367
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,2019:2019-540,2024:2024-540,2019,2024,5,635,635,635,181.2896743731847,211,29.71032562681529,28.549555019399165,33.22834645669291,4.6787914372937465,2.711370574704477,0.20787622102947748,0.6031050814764117,5,5,5,2000,13934915319216458324,0.95,27.88857592928196,29.048825318130213,30.708661417322833,36.06299212598425,1.6774764007635263,7.680106473823917,0.9656012670722884,4.48100933046948,0.19219646570601726,0.22532890586088336,0.5660304041290461,0.6437860075129115
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,2021:2021-540,2025:2025-540,2021,2025,5,635,635,635,182.79372592611685,204,21.20627407388315,28.786413531671943,32.125984251968504,3.339570720296559,1.929606893363216,0.20594621371711053,0.5985678759159853,5,5,5,2000,4745932268817365346,0.95,28.48661752483062,29.048825318130213,29.133858267716533,35.59055118110236,0.2899353167289676,7.1039336562717414,0.16719517989070531,4.128085074501601,0.19032691090499254,0.22360614271533083,0.5601010545692133,0.640726213127936
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1988:1988-W-SL-GBR-01A-1988,1992:1992-W-SL-GBR-01A-1992,1988,1992,5,635,632,632,197.23870054112214,187,-10.238700541122142,31.208655148911735,29.58860759493671,-1.6200475539750225,-0.925300465762775,0.1962758661765306,0.5779630241222848,5,5,5,2000,6383881420557008602,0.95,30.44994759354516,31.8432378805714,26.86804451510334,32.543443917851505,-4.41067618213692,1.278158347298002,-2.5319036396328807,0.7281744102364522,0.1871384033824391,0.20275153204314839,0.5589025745117889,0.5920916550946936
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1989:1989-W-SL-GBR-01A-1989,1993:1993-W-SL-GBR-01A-1993,1989,1993,5,635,631,631,198.29659098251182,193,-5.296590982511816,31.42576719215718,30.586370839936606,-0.8393963522205731,-0.4776599171343867,0.19644398988488582,0.5772090694496325,5,5,5,2000,13247444541709832471,0.95,30.559470031913342,32.172565398165354,28.57142857142857,33.06962025316456,-2.304348783793339,1.4492656541358842,-1.3130042992790387,0.8274084909388453,0.18838138892432824,0.20275153204314839,0.5566407104938309,0.5921294011171404
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1990:1990-W-SL-GBR-01A-1990,1994:1994-W-SL-GBR-01A-1994,1990,1994,5,634,631,631,201.18074873910822,201,-0.18074873910822475,31.882844491142347,31.854199683042786,-0.02864480809956018,-0.016191352901880705,0.19574764110993173,0.5755863097426384,5,5,5,2000,10162903969183142653,0.95,31.411694416854054,32.232722733958056,29.58860759493671,34.17721518987342,-2.102096069890818,2.1658011764053198,-1.1886667342329535,1.2216691807443505,0.1874262711702858,0.2015536979762911,0.5549855085802816,0.5892592425188236
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1991:1991-W-SL-GBR-01A-1991,1995:1995-W-SL-GBR-01A-1995,1991,1995,5,634,632,632,202.09728066249264,199,-3.0972806624926363,31.977417826343775,31.4873417721519,-0.4900760541918729,-0.27621709325895777,0.19329051158590277,0.5710591962410263,5,5,5,2000,17283543613037330418,0.95,31.421334909766607,32.405122297388644,29.022082018927442,33.96825396825397,-2.868739850531983,1.9195262345375634,-1.6194898682792414,1.0806603394693497,0.18622225424693697,0.19986526533999524,0.5523413358329076,0.5887958247762795
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1992:1992-W-SL-GBR-01A-1992,1996:1996-W-SL-GBR-01A-1996,1992,1996,5,634,632,632,203.25771679562845,194,-9.257716795628454,32.16103113854881,30.69620253164557,-1.4648286069032366,-0.8235226303119093,0.19174170211843203,0.5664569157947185,5,5,5,2000,10478755914834676210,0.95,31.545499546845733,32.610650613919525,29.022082018927442,32.64659270998415,-2.8379415536485615,0.4135034525434719,-1.5915920766610239,0.23108623437522427,0.18467888579024605,0.19702688358464812,0.5491596198770474,0.5809945049738613
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1993:1993-W-SL-GBR-01A-1993,1997:1997-W-SL-GBR-01A-1997,1993,1997,5,634,632,632,208.36193073134896,207,-1.3619307313489628,32.96865992584636,32.75316455696203,-0.21549536888432957,-0.12011900922369792,0.1955341096768002,0.5734624338648838,5,5,5,2000,10348401111588084244,0.95,32.30283454032527,33.98177743570312,30.015797788309637,35.8609794628752,-2.5280233242223593,2.1806140438961115,-1.415894531568781,1.2067614408251062,0.18647616883380672,0.2050480953614814,0.5519651142980293,0.5950276754524846
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1994:1994-W-SL-GBR-01A-1994,1998:1998-W-SL-GBR-01A-1998,1994,1998,5,634,633,633,210.580458874095,204,-6.580458874095001,33.267055114391,32.22748815165877,-1.0395669627322277,-0.5777384122058294,0.19753876291407807,0.5778686665475427,5,5,5,2000,16388993686346056644,0.95,32.42868668514783,34.192266569561276,28.976377952755904,35.8609794628752,-4.163691957137022,2.1043623105593716,-2.3180774688541876,1.1674170534530817,0.1906803727586314,0.2061339254814318,0.5609441842729985,0.5977312709202142
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1995:1995-W-SL-GBR-01A-1995,1999:1999-W-SL-GBR-01A-1999,1995,1999,5,635,635,635,212.79419909818012,208,-4.7941990981801155,33.5108974957764,32.75590551181102,-0.7549919839653725,-0.41958563792616366,0.2037204092922689,0.5916229184072525,5,5,5,2000,10521323740554045330,0.95,32.80387011543449,34.31541250566362,29.133858267716533,36.53543307086614,-4.163691957137022,2.653707989206215,-2.3180774688541876,1.4721872542544718,0.19047916143989854,0.21922219696044687,0.560763701765134,0.6276590704089088
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1996:1996-W-SL-GBR-01A-1996,2000:2000-W-SL-GBR-01A-2000,1996,2000,5,635,634,634,217.47244293131962,222,4.52755706868038,34.301647150050414,35.01577287066246,0.7141257206120474,0.3935874264596535,0.20935635814347966,0.6043353230947551,5,5,5,2000,2416602433074468257,0.95,33.22419394170084,35.48011125021803,30.551181102362204,39.02053712480253,-3.2943604062267613,3.7571344090970977,-1.8357189138593049,2.0560416295585013,0.19567082494498092,0.22204208767811476,0.5724656149688016,0.63346770275173
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1997:1997-W-SL-GBR-01A-1997,2001:2001-W-SL-GBR-01A-2001,1997,2001,5,635,634,634,221.63513552235068,222,0.36486447764931995,34.95822326850957,35.01577287066246,0.05754960215288958,0.03148166305589639,0.2111344134578259,0.6086944540376774,5,5,5,2000,1237398678936540079,0.95,33.893446152616015,35.928565871198614,30.708661417322833,39.02053712480253,-3.979715404038154,3.7571344090970977,-2.194417141322179,2.0560416295585013,0.19946026214873402,0.22284676392225083,0.5807755089537456,0.6360322078311599
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1998:1998-W-SL-GBR-01A-1998,2002:2002-W-SL-GBR-01A-2002,1998,2002,5,635,633,633,222.9802865102873,209,-13.9802865102873,35.225953635116475,33.0173775671406,-2.208576067975877,-1.2017489555477947,0.2078459853695168,0.6019196183757123,5,5,5,2000,9786577655155019165,0.95,34.049693818432964,36.352275032189524,28.751974723538705,37.400950871632325,-6.459226916172282,2.1213785641765535,-3.463290090050284,1.1565612814356678,0.19566126495032504,0.22018988536798284,0.5744202056197205,0.630985249286653
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,1999:1999-W-SL-GBR-01A-1999,2003:2003-W-SL-GBR-01A-2003,1999,2003,5,635,632,632,225.16376787556874,210,-15.163767875568738,35.62717846132417,33.22784810126583,-2.399330360058345,-1.2965004115120686,0.20718457689852013,0.6012981961962685,5,5,5,2000,12477605380948368256,0.95,34.44842656779564,36.35255073382942,29.160063391442154,37.400950871632325,-6.934367997206824,2.0705124025225707,-3.714210191474629,1.1383802137655346,0.19306140180942918,0.22156971772334821,0.5704511972188969,0.633596639434446
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2000:2000-W-SL-GBR-01A-2000,2004:2004-W-SL-GBR-01A-2004,2000,2004,5,634,630,630,227.18804083209,203,-24.188040832089996,36.06159378287143,32.22222222222222,-3.8393715606492056,-2.0597376120130155,0.2048572597747607,0.5981318004347245,5,5,5,2000,6236718408874382037,0.95,35.74649520759919,36.352275032189524,29.160063391442154,36.40699523052464,-6.934367997206824,0.19895354928505835,-3.714210191474629,0.10665135884482288,0.1943384480083318,0.21540930633350033,0.5731773612608358,0.6247283014688056
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2001:2001-W-SL-GBR-01A-2001,2005:2005-W-SL-GBR-01A-2005,2001,2005,5,634,631,631,226.38847922090505,194,-32.388479220905054,35.877730462900956,30.74484944532488,-5.132881017576078,-2.758901182178968,0.20097578880541928,0.5897596971037453,5,5,5,2000,14990963240246634542,0.95,35.63226644449414,36.15026643681982,29.160063391442154,32.329635499207605,-6.934367997206824,-3.3313940379453326,-3.714210191474629,-1.7969126144343113,0.1930407365915576,0.2107990457015486,0.5695286486642628,0.6158221094968122
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2002:2002-W-SL-GBR-01A-2002,2006:2006-W-SL-GBR-01A-2006,2002,2006,5,633,629,629,227.41680010047352,194,-33.41680010047352,36.15529413362059,30.84260731319555,-5.312686820425044,-2.8470494499014194,0.20143905732812645,0.5902785351927488,5,5,5,2000,11902140378338359515,0.95,35.63226644449414,36.82670005330174,29.252782193958666,32.432432432432435,-7.119901898560184,-3.505471742289912,-3.8022341719573873,-1.8851845309222257,0.19262488513788037,0.2107990457015486,0.5685715719605064,0.6158221094968122
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2003:2003-W-SL-GBR-01A-2003,2007:2007-W-SL-GBR-01A-2007,2003,2007,5,633,630,630,227.3772269578659,189,-38.3772269578659,36.091623326645376,30.0,-6.09162332664538,-3.271949131327377,0.19954227281277365,0.5853580283110223,5,5,5,2000,16264447685923725668,0.95,35.63218204484954,36.763236752561546,26.898734177215193,32.432432432432435,-9.141657510632601,-3.505471742289912,-4.91047837979018,-1.890364006912334,0.18933834736417565,0.21054382022207618,0.5603459780897704,0.614488310238431
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2004:2004-W-SL-GBR-01A-2004,2008:2008-W-SL-GBR-01A-2008,2004,2008,5,632,629,629,226.75537944119822,191,-35.755379441198215,36.050139815770784,30.365659777424483,-5.684480038346298,-3.0551754634059383,0.20020348793916992,0.5866273269788169,5,5,5,2000,7920488454004518503,0.95,35.59005263650961,36.761653778478674,27.330173775671405,32.432432432432435,-8.77043013088566,-3.3147442155519724,-4.7191474689652555,-1.7852840176992042,0.1906264485788168,0.2109510323039291,0.5628015379881098,0.6155279147257934
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2005:2005-W-SL-GBR-01A-2005,2009:2009-W-SL-GBR-01A-2009,2005,2009,5,632,630,630,226.34600835796815,191,-35.346008357968145,35.92793783459812,30.317460317460316,-5.6104775171378005,-3.0187160614144317,0.19638506566273156,0.5757180814667305,5,5,5,2000,17422987029833944071,0.95,35.27648018011816,36.782541801620134,27.330173775671405,32.329635499207605,-8.662034314446267,-3.334815993214795,-4.6775113523980165,-1.8018272381955167,0.1906264485788168,0.20172258971128104,0.5628015379881098,0.5874532043453494
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2006:2006-W-SL-GBR-01A-2006,2010:2010-W-SL-GBR-01A-2010,2006,2010,5,631,628,628,223.0805630289622,198,-25.08056302896219,35.52238264792391,31.528662420382165,-3.9937202275417496,-2.1545679358504946,0.2003023246629009,0.584155446886007,5,5,5,2000,5146374191126630921,0.95,34.374457171284575,36.637929635004966,27.330173775671405,35.94249201277955,-8.691778962445957,1.2539920035146952,-4.6819528252666105,0.6816766594500845,0.1911703242843074,0.20956560129175678,0.5639901047856539,0.6045039074993755
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2007:2007-W-SL-GBR-01A-2007,2011:2011-W-SL-GBR-01A-2011,2007,2011,5,632,630,630,222.08487590373346,199,-23.08487590373346,35.251567603767214,31.587301587301585,-3.6642660164656284,-1.9825964452301166,0.2004298430435159,0.5848926257039544,5,5,5,2000,11898794888008455254,0.95,34.34946525551849,35.96492157161035,27.330173775671405,36.04465709728868,-8.46753735292366,1.5416877297399214,-4.568759264900721,0.8383963190938127,0.1911703242843074,0.20968936180272474,0.5639901047856539,0.6057951466222536
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2008:2008-W-SL-GBR-01A-2008,2012:2012-W-SL-GBR-01A-2012,2008,2012,5,632,628,628,220.49333621519497,206,-14.493336215194972,35.11040385592276,32.802547770700635,-2.307856085222129,-1.2474813145029144,0.20404757160666534,0.5935360820971912,5,5,5,2000,16585444985162813902,0.95,34.272206061839896,35.76399129045838,30.670926517571885,36.04465709728868,-4.829756797621532,1.6756666168717622,-2.596631548241365,0.9124403513821492,0.1961929514065135,0.2118027401247305,0.5756713467039011,0.6097173699423667
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2009:2009-W-SL-GBR-01A-2009,2013:2013-W-SL-GBR-01A-2013,2009,2013,5,631,628,628,221.1371772713618,206,-15.137177271361793,35.21292631709583,32.802547770700635,-2.4103785463951897,-1.30039835608367,0.20859343444256345,0.6041673075064783,5,5,5,2000,9987379628909539188,0.95,34.371594857938284,35.96871022723637,30.670926517571885,36.04465709728868,-5.083810685319393,1.6149572595860413,-2.7237674501802434,0.8783706286231532,0.20391179707713286,0.21331134064059343,0.5938672583111405,0.6145596329310152
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2010:2010-W-SL-GBR-01A-2010,2014:2014-W-SL-GBR-01A-2014,2010,2014,5,632,629,629,222.93713501410252,212,-10.937135014102523,35.44310572561248,33.70429252782194,-1.7388131977905443,-0.9369977178462533,0.21352032279351246,0.6159038294271081,5,5,5,2000,14142529750407043467,0.95,34.58101741612033,36.11982843505752,30.781499202551835,36.608557844690964,-5.035128745362136,1.6149572595860413,-2.696764651698973,0.8783706286231532,0.20756619406381654,0.21983396856041804,0.6027419569573148,0.630676154783746
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2011:2011-W-SL-GBR-01A-2011,2015:2015-W-SL-GBR-01A-2015,2011,2015,5,633,630,630,224.73695527861128,207,-17.736955278611276,35.67253258390655,32.857142857142854,-2.8153897267636947,-1.5149451468920152,0.21256964995712335,0.6132074554858498,5,5,5,2000,7717676099446634333,0.95,35.14732814999355,36.11467018927387,30.781499202551835,34.810126582278485,-5.035128745362136,-0.6193133450828096,-2.696764651698973,-0.33543730148728523,0.20756537508020187,0.21891290387224624,0.6016971960744375,0.6293642470134604
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2012:2012-W-SL-GBR-01A-2012,2016:2016-540,2012,2016,5,633,630,630,224.5882754204434,205,-19.58827542044341,35.648932606419585,32.53968253968254,-3.109250066737049,-1.6750272005918,0.21078387017014594,0.6081030010190787,5,5,5,2000,5901632887050469058,0.95,35.11763972143288,36.08594936691846,30.46251993620415,34.810126582278485,-5.330395115670309,-0.8289577223305229,-2.8582473188147857,-0.4480292298348498,0.20237979365409275,0.218757530080949,0.5877000751609539,0.6290927654095076
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2013:2013-W-SL-GBR-01A-2013,2017:2017-540,2013,2017,5,633,631,631,226.80168589771833,206,-20.80168589771833,35.94321488077945,32.64659270998415,-3.2966221707952976,-1.7726595021182956,0.21076282556266634,0.6077536907039297,5,5,5,2000,1810806881864616512,0.95,35.27769381264888,36.46412122914737,30.634920634920633,34.810126582278485,-5.694308693748592,-0.9122437472714562,-3.0414619963401446,-0.4946785527616358,0.2036890303122096,0.218701384494762,0.5894724647400758,0.6273811052331008
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2014:2014-W-SL-GBR-01A-2014,2018:2018-540,2014,2018,5,635,633,633,226.73418336300028,218,-8.734183363000284,35.81898631327019,34.439178515007896,-1.379807798262288,-0.7454859995340553,0.213399950128492,0.6135472869834779,5,5,5,2000,16325895399363180207,0.95,35.17374997029162,36.37388049753853,31.695721077654515,37.223974763406936,-4.502095912691672,1.626495924591492,-2.411575161457095,0.8835270353229061,0.2039631078622764,0.22283679239470716,0.590553394390636,0.636541179576319
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2015:2015-W-SL-GBR-01A-2015,2019:2019-540,2015,2019,5,635,633,633,224.71007358378841,223,-1.7100735837884145,35.49922173519564,35.229067930489734,-0.27015380470591066,-0.1464307963704151,0.2147887706170263,0.6170082332905625,5,5,5,2000,4003714929223753867,0.95,34.79296575619231,36.20660113872154,31.645569620253166,38.64353312302839,-4.394698250915587,3.521618848103509,-2.366124644901783,1.923493158314922,0.2039631078622764,0.22561443337177586,0.590553394390636,0.6438899660106021
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,2016:2016-540,2021:2021-540,2016,2021,5,635,634,634,227.3434047798501,226,-1.3434047798500899,35.85858119555995,35.64668769716088,-0.2118934983990678,-0.11443608940344795,0.21898970728641057,0.6282899035554459,5,5,5,2000,1605884996885486276,0.95,35.09264372227169,36.519382888199694,32.069510268562404,39.21259842519685,-4.329830038206642,3.8930731625430326,-2.3228837704593563,2.116645812342426,0.2062489587917543,0.231057501823928,0.5967143482946065,0.658250468440821
