analysis_version,population,tour,slam,model,dimension,group_value,bin_index,bin_lower,bin_upper,bin_upper_inclusive,calibration_matches,mean_favorite_probability,favorite_win_rate,calibration_error
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2008,4,0.9,1.0,True,6,0.9285723808131925,1.0,0.07142761918680751
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2009,0,0.5,0.6,False,30,0.5488388724412009,0.4666666666666667,-0.08217220577453421
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2009,1,0.6,0.7,False,29,0.647339766734446,0.7586206896551724,0.11128092292072633
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2009,2,0.7,0.8,False,34,0.7484343447689379,0.8823529411764706,0.13391859640753268
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2009,3,0.8,0.9,False,23,0.8532538574445926,0.9130434782608695,0.05978962081627692
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2009,4,0.9,1.0,True,7,0.9307243670070913,1.0,0.06927563299290873
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2010,0,0.5,0.6,False,32,0.545535683715835,0.5625,0.01696431628416495
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2010,1,0.6,0.7,False,25,0.6410411689052432,0.6,-0.04104116890524323
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2010,2,0.7,0.8,False,23,0.7494639025381894,0.7391304347826086,-0.01033346775558075
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2010,3,0.8,0.9,False,26,0.8396701482168646,0.9230769230769231,0.08340677486005854
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2010,4,0.9,1.0,True,15,0.9377401119651337,1.0,0.06225988803486626
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2011,0,0.5,0.6,False,30,0.5469728602458808,0.5333333333333333,-0.01363952691254744
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2011,1,0.6,0.7,False,29,0.6634111071915332,0.4482758620689655,-0.21513524512256765
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2011,2,0.7,0.8,False,26,0.7521710559737607,0.8461538461538461,0.09398279018008548
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2011,3,0.8,0.9,False,28,0.8463396579429289,0.9642857142857143,0.11794605634278543
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2011,4,0.9,1.0,True,9,0.9321604826727449,1.0,0.06783951732725513
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2012,0,0.5,0.6,False,31,0.5485059550472113,0.5483870967741935,-0.00011885827301783003
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2012,1,0.6,0.7,False,28,0.6432868851337323,0.6785714285714286,0.03528454343769627
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2012,2,0.7,0.8,False,25,0.754548413413754,0.8,0.04545158658624604
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2012,3,0.8,0.9,False,16,0.8431881026886794,0.9375,0.09431189731132061
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2012,4,0.9,1.0,True,18,0.9324378161384733,1.0,0.06756218386152668
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2013,0,0.5,0.6,False,36,0.5460572463313945,0.5277777777777778,-0.01827946855361673
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2013,1,0.6,0.7,False,22,0.6456288435882783,0.7727272727272727,0.12709842913899438
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2013,2,0.7,0.8,False,24,0.7510036465025512,0.9166666666666666,0.16566302016411538
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2013,3,0.8,0.9,False,28,0.8468715290396879,0.8928571428571429,0.04598561381745503
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2013,4,0.9,1.0,True,13,0.9332211330583239,1.0,0.06677886694167612
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2014,0,0.5,0.6,False,33,0.5423454326067545,0.42424242424242425,-0.11810300836433024
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2014,1,0.6,0.7,False,31,0.6524606246503403,0.7419354838709677,0.08947485922062748
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2014,2,0.7,0.8,False,20,0.7519455060664813,0.8,0.048054493933518794
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2014,3,0.8,0.9,False,20,0.8590722490800127,0.9,0.04092775091998735
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2014,4,0.9,1.0,True,13,0.9383750812620348,1.0,0.06162491873796516
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2015,0,0.5,0.6,False,31,0.5503841823033457,0.6129032258064516,0.06251904350310589
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2015,1,0.6,0.7,False,28,0.6434396679262592,0.7142857142857143,0.07084604635945513
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2015,2,0.7,0.8,False,28,0.7388274977567632,0.7857142857142857,0.04688678795752255
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2015,3,0.8,0.9,False,26,0.8460726914993099,1.0,0.15392730850069014
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2015,4,0.9,1.0,True,10,0.9286046481796081,0.9,-0.02860464817960806
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2016,0,0.5,0.6,False,26,0.5480457225198966,0.5384615384615384,-0.009584184058358147
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2016,1,0.6,0.7,False,36,0.6489902310547818,0.8333333333333334,0.18434310227855155
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2016,2,0.7,0.8,False,25,0.7488196317646028,0.92,0.17118036823539728
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2016,3,0.8,0.9,False,26,0.8430722243346916,0.9230769230769231,0.08000469874223148
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2016,4,0.9,1.0,True,8,0.9511421369082093,1.0,0.04885786309179074
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2017,0,0.5,0.6,False,29,0.5500305476881673,0.5862068965517241,0.036176348863556806
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2017,1,0.6,0.7,False,35,0.6454872612256587,0.7714285714285715,0.12594131020291277
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2017,2,0.7,0.8,False,27,0.7575365365930871,0.8518518518518519,0.0943153152587648
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2017,3,0.8,0.9,False,23,0.8410378654988672,0.9565217391304348,0.11548387363156765
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2017,4,0.9,1.0,True,8,0.9466301530182538,0.75,-0.19663015301825382
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2018,0,0.5,0.6,False,29,0.54056818302083,0.6206896551724138,0.08012147215158383
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2018,1,0.6,0.7,False,37,0.6525359088298675,0.7567567567567568,0.10422084792688935
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2018,2,0.7,0.8,False,24,0.7489164479359617,0.625,-0.12391644793596168
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2018,3,0.8,0.9,False,25,0.84350639752837,0.84,-0.003506397528370009
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2018,4,0.9,1.0,True,8,0.9237252167901941,1.0,0.07627478320980585
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2019,0,0.5,0.6,False,35,0.5410160498794304,0.37142857142857144,-0.16958747845085897
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2019,1,0.6,0.7,False,29,0.6537760247782749,0.7241379310344828,0.07036190625620786
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2019,2,0.7,0.8,False,27,0.7449457372034942,0.8148148148148148,0.06986907761132055
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2019,3,0.8,0.9,False,21,0.8406098639735715,0.9047619047619048,0.06415204078833325
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2019,4,0.9,1.0,True,8,0.9304958570243194,1.0,0.06950414297568064
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2020,0,0.5,0.6,False,32,0.5440099697486316,0.4375,-0.10650996974863158
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2020,1,0.6,0.7,False,33,0.6441530768770468,0.6363636363636364,-0.007789440513410462
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2020,2,0.7,0.8,False,33,0.7443125848106591,0.7878787878787878,0.04356620306812875
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2020,3,0.8,0.9,False,21,0.863254476487382,1.0,0.13674552351261804
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2020,4,0.9,1.0,True,5,0.9394490239052489,1.0,0.06055097609475113
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2021,0,0.5,0.6,False,40,0.5416831087011275,0.575,0.0333168912988725
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2021,1,0.6,0.7,False,30,0.6618727465600652,0.6666666666666666,0.0047939201066014014
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2021,2,0.7,0.8,False,24,0.7449696317717365,0.7083333333333334,-0.0366362984384031
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2021,3,0.8,0.9,False,20,0.848631431491498,0.95,0.10136856850850195
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2021,4,0.9,1.0,True,7,0.9192733078805067,1.0,0.08072669211949335
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2022,0,0.5,0.6,False,41,0.5535476198662953,0.6341463414634146,0.08059872159711934
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2022,1,0.6,0.7,False,29,0.6520751957269111,0.8275862068965517,0.17551101116964063
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2022,2,0.7,0.8,False,30,0.7551585239531255,0.8,0.044841476046874496
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2022,3,0.8,0.9,False,18,0.8403147810228165,0.8333333333333334,-0.006981447689483167
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2022,4,0.9,1.0,True,7,0.9226826789875152,1.0,0.07731732101248479
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2023,0,0.5,0.6,False,37,0.5543432399089987,0.7027027027027027,0.14835946279370404
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2023,1,0.6,0.7,False,28,0.6451710880619925,0.5714285714285714,-0.07374251663342113
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2023,2,0.7,0.8,False,33,0.7486094732093997,0.7878787878787878,0.0392693146693881
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2023,3,0.8,0.9,False,25,0.8504710910500778,0.88,0.029528908949922217
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2023,4,0.9,1.0,True,3,0.9394499659995926,1.0,0.06055003400040737
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2024,0,0.5,0.6,False,35,0.5533833746227557,0.34285714285714286,-0.2105262317656128
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2024,1,0.6,0.7,False,34,0.6583995055291154,0.7352941176470589,0.07689461211794346
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2024,2,0.7,0.8,False,24,0.7525748739025674,0.75,-0.0025748739025673872
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2024,3,0.8,0.9,False,19,0.846067308656549,0.9473684210526315,0.10130111239608253
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2024,4,0.9,1.0,True,11,0.9238971280647323,0.9090909090909091,-0.014806218973823282
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2025,0,0.5,0.6,False,36,0.5530821391102924,0.6388888888888888,0.08580674977859648
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2025,1,0.6,0.7,False,34,0.6483833544146416,0.6764705882352942,0.02808723382065259
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2025,2,0.7,0.8,False,24,0.7476287614841118,0.875,0.12737123851588816
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2025,3,0.8,0.9,False,17,0.8495591881982973,0.9411764705882353,0.09161728238993794
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2025,4,0.9,1.0,True,7,0.9287971888264641,1.0,0.07120281117353588
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,all,all,0,0.5,0.6,False,1559,0.5489234252511771,0.554842847979474,0.00591942272829693
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,all,all,1,0.6,0.7,False,1257,0.6477151497654036,0.690533015115354,0.04281786534995047
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,all,all,2,0.7,0.8,False,983,0.7472478359793304,0.8331637843336724,0.08591594835434202
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,all,all,3,0.8,0.9,False,645,0.8435746202588832,0.9255813953488372,0.08200677508995402
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,all,all,4,0.9,1.0,True,195,0.9269386958074711,0.9794871794871794,0.052548483679708324
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R128,0,0.5,0.6,False,941,0.5480255370188721,0.5419766206163655,-0.006048916402506599
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R128,1,0.6,0.7,False,658,0.6470657053682785,0.6990881458966566,0.05202244052837812
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R128,2,0.7,0.8,False,421,0.7473644019283586,0.8622327790973872,0.11486837716902853
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R128,3,0.8,0.9,False,245,0.8427119743689198,0.963265306122449,0.12055333175352922
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R128,4,0.9,1.0,True,68,0.9279275425767886,1.0,0.07207245742321144
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R64,0,0.5,0.6,False,338,0.5501645685112162,0.5769230769230769,0.02675850841186067
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R64,1,0.6,0.7,False,297,0.6463681395279693,0.6902356902356902,0.04386755070772086
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R64,2,0.7,0.8,False,289,0.7478250871701753,0.8442906574394463,0.09646557026927105
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R64,3,0.8,0.9,False,198,0.8431884347044504,0.898989898989899,0.05580146428544863
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R64,4,0.9,1.0,True,52,0.9319411899360315,0.9807692307692307,0.04882804083319925
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R32,0,0.5,0.6,False,150,0.549780280081984,0.5933333333333334,0.043553053251349394
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R32,1,0.6,0.7,False,158,0.649658795369088,0.6518987341772152,0.0022399388081272287
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R32,2,0.7,0.8,False,139,0.747254898070553,0.8201438848920863,0.07288898682153333
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R32,3,0.8,0.9,False,100,0.8456947893977191,0.96,0.11430521060228083
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R32,4,0.9,1.0,True,40,0.9238087948423918,0.95,0.0261912051576082
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R16,0,0.5,0.6,False,73,0.5501235869351397,0.589041095890411,0.03891750895527124
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R16,1,0.6,0.7,False,76,0.6544390428043763,0.6973684210526315,0.04292937824825527
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R16,2,0.7,0.8,False,69,0.7473663768013692,0.6956521739130435,-0.05171420288832573
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R16,3,0.8,0.9,False,53,0.8423111034111349,0.8679245283018868,0.025613424890751912
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,R16,4,0.9,1.0,True,22,0.9240072849891025,0.9545454545454546,0.030538169556352135
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,QF,0,0.5,0.6,False,29,0.548209420951717,0.4827586206896552,-0.06545080026206179
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,QF,1,0.6,0.7,False,39,0.6436393757724432,0.6923076923076923,0.04866831653524906
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,QF,2,0.7,0.8,False,33,0.7447196140486022,0.7878787878787878,0.04315917383018564
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,QF,3,0.8,0.9,False,35,0.8423676509804865,0.8571428571428571,0.014775206162370602
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,QF,4,0.9,1.0,True,7,0.9137803077184963,1.0,0.08621969228150372
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,SF,0,0.5,0.6,False,17,0.5547563374711283,0.5294117647058824,-0.025344572765245932
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,SF,1,0.6,0.7,False,19,0.6518678008144274,0.7894736842105263,0.13760588339609892
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,SF,2,0.7,0.8,False,21,0.7378063062553433,0.6666666666666666,-0.07113963958867664
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,SF,3,0.8,0.9,False,11,0.8551194018446903,0.7272727272727273,-0.12784667457196297
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,SF,4,0.9,1.0,True,4,0.9103418443832609,1.0,0.08965815561673907
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,F,0,0.5,0.6,False,11,0.5608155156239696,0.45454545454545453,-0.10627006107851505
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,F,1,0.6,0.7,False,10,0.6566490890930335,0.5,-0.15664908909303354
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,F,2,0.7,0.8,False,11,0.7523971670540773,0.9090909090909091,0.15669374203683173
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,F,3,0.8,0.9,False,3,0.8629125499808069,1.0,0.1370874500191931
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,round,F,4,0.9,1.0,True,2,0.9373446577715775,1.0,0.0626553422284225
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,era,1988-1999,0,0.5,0.6,False,540,0.5474703141964063,0.5611111111111111,0.013640796914704767
slam-upsets-v1,completed_non_retirement,ATP,Australian Open,surface_elo,era,1988-1999,1,0.6,0.7,False,426,0.6466814093383096,0.6596244131455399,0.012943003807230236
