analysis_version,sample,variant_label,tour,slam,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper,underdog_flips_vs_frozen_market,ties_created_vs_frozen_market,ties_removed_vs_frozen_market,bootstrap_unit,bootstrap_replicates,bootstrap_seed
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,ATP,US Open,2001,2025,2990,2990,2990,741.7574372810266,741,-0.7574372810265686,24.80794104618818,24.782608695652172,-0.02533235053600564,-0.03387469148771787,0.16606675506411578,0.49923865590903255,25,25,25,24.1055501753576,25.57750828612997,23.515371558738543,26.034886793502444,-1.1614160645502971,1.1437466367081595,-1.550351295861678,1.5299661578402226,0.15935401400642996,0.17261829298905093,0.48309691945848,0.514893013119429,9,0,5,tour-Slam tournament edition,2000,17743108891601212385
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,ATP,Wimbledon,2001,2025,2931,2931,2931,731.4558425253349,676,-55.4558425253349,24.955845872580515,23.063800750597064,-1.8920451219834493,-2.4987082923303037,0.15924628895538007,0.4848918193258903,24,24,24,24.087749900570515,25.85362998174827,21.64722033129113,24.495433036814877,-3.452846769012673,-0.3697522618243513,-4.544575803860707,-0.4877055977773621,0.15287004271875757,0.16602503867399207,0.4679905470329618,0.5027770154020909,9,0,3,tour-Slam tournament edition,2000,340633668236531676
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,WTA,Australian Open,2007,2025,2382,2382,2382,631.8264727631881,651,19.17352723681188,26.525040838085143,27.329974811083122,0.8049339729979798,0.9341768585491875,0.17451739654798745,0.5213494309814939,19,19,19,25.644476048487054,27.416500981993657,25.75362458097483,29.05142374217428,-0.8054988370514962,2.55011544701857,-0.9173955572189292,2.97063208243899,0.16765673102065282,0.18322149084314482,0.5042397534270843,0.5423136227593636,8,0,2,tour-Slam tournament edition,2000,7275308305363434022
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,WTA,Roland Garros,2007,2025,2368,2368,2368,631.734213718804,647,15.265786281196029,26.67796510636841,27.322635135135133,0.6446700287667242,0.74359533027033,0.17603984146852172,0.5241766303631412,19,19,19,25.8098201104062,27.5113717994211,25.335615869560613,29.275434189956048,-0.9987452141377234,2.2275751128142267,-1.1633509133429252,2.568007638816317,0.1677505001788632,0.18393466895512411,0.502790002112565,0.5433904784888225,5,0,3,tour-Slam tournament edition,2000,17604585027518737085
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,WTA,US Open,2007,2025,2375,2375,2375,629.9995847448632,616,-13.999584744863228,26.526298305046872,25.936842105263157,-0.5894561997837149,-0.6820652800365645,0.17444175749644195,0.5225529237418135,19,19,19,25.683460030399228,27.366928008937688,24.663285468513127,27.41403937860277,-1.5732769906185458,0.4665514121664214,-1.8177464955709393,0.5397593373075087,0.16807537316299204,0.18052159243875757,0.5064711309105445,0.5378207656689385,7,0,4,tour-Slam tournament edition,2000,4996033204228053348
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,WTA,Wimbledon,2007,2025,2242,2242,2242,603.7503635361938,636,32.249636463806155,26.929097392336924,28.36752899197145,1.4384315996345296,1.6047059511542694,0.18392319534113075,0.5448991488479227,18,18,18,25.82718062467202,27.89075558494929,26.348406351506274,30.308515372771073,-0.5551103815220034,3.187042204614452,-0.6148719948153708,3.5800448273166547,0.17528094727472615,0.19194338684042003,0.5242293031572132,0.5640272027021016,5,0,1,tour-Slam tournament edition,2000,8138092679798350170
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,ATP,Australian Open,2001,2025,2958,2931,2931,777.8058162989284,681,-96.80581629892845,26.5372165233343,23.23439099283521,-3.302825530499094,-4.230173347186442,0.15839386460392685,0.48198260307128654,25,25,25,25.810788961553282,27.41227931277984,21.837591626674712,24.80785700702381,-4.3234604849456995,-2.1977344685178326,-5.564041325249992,-2.8379101636020327,0.15243799573368047,0.16478545580195245,0.46736626955414945,0.49764756627682394,5,27,0,tour-Slam tournament edition,2000,14814323290617718550
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,ATP,Roland Garros,2001,2025,3035,3011,3011,789.5271313681177,688,-101.5271313681177,26.221425817606036,22.849551643972102,-3.371874173633932,-4.397219716976748,0.1588913359737371,0.4844714347688854,25,25,25,25.42129738727742,27.130387985673657,21.196062805826802,24.690996826426172,-4.749897506375042,-1.9626576268192706,-6.1873285589462,-2.5506218106366676,0.15133602703209337,0.16650982621095758,0.46619085650345843,0.5033627273061301,7,24,1,tour-Slam tournament edition,2000,12755172539042275779
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,ATP,US Open,2001,2025,2990,2967,2967,789.6137479725808,726,-63.61374797258077,26.613203504299996,24.469160768452983,-2.1440427358470098,-2.7595187366725824,0.16705222086933774,0.5040394178539265,25,25,25,25.907801131857685,27.39883755141782,23.22374122560466,25.796847046945185,-3.3664171096333013,-0.8716273409580942,-4.306117103100874,-1.1248866317032762,0.16098344161935904,0.17334937163314956,0.49006041797887634,0.5185549315950263,8,21,3,tour-Slam tournament edition,2000,8645493165163475941
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,ATP,Wimbledon,2001,2025,2931,2902,2902,776.5027931505797,661,-115.50279315057969,26.75750493282494,22.77739490006892,-3.98011003275602,-5.054553094250627,0.16079623629202852,0.4904986319381928,24,24,24,25.920220743184995,27.706252998123865,21.25864226246812,24.253862621607112,-5.592920009455386,-2.49606638728794,-7.039943785554276,-3.1868904603660066,0.15479466058509334,0.16743549180538767,0.4756667548869609,0.5069373116252599,5,27,1,tour-Slam tournament edition,2000,8255014838296475419
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,WTA,Australian Open,2007,2025,2382,2371,2371,669.154629961329,644,-25.154629961328965,28.222464359398103,27.16153521720793,-1.0609291421901714,-1.19326459960535,0.17548649537763925,0.5253816146288122,19,19,19,27.435954315045507,29.019880382031094,25.590219224283306,28.86740574240574,-2.722506984097915,0.6463885493666753,-3.04973825706624,0.7342613522888107,0.16908425173943156,0.18278121601419683,0.5100410509868208,0.5427615622655355,7,11,2,tour-Slam tournament edition,2000,17916097224242199238
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,WTA,Roland Garros,2007,2025,2368,2350,2350,664.0568925579203,632,-32.056892557920264,28.25774010884767,26.893617021276594,-1.364123087571075,-1.5252588951537167,0.1765939858636965,0.5271890810178853,19,19,19,27.541362362890315,28.995390075821824,25.01029784537389,28.906018291538803,-2.9058448065284317,0.4249705253804229,-3.231497519089209,0.47675914865029106,0.1691698653225945,0.18425036435811762,0.5090297499560781,0.5456237778974989,4,17,2,tour-Slam tournament edition,2000,5506845566022337403
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,WTA,US Open,2007,2025,2375,2353,2353,660.7190036263295,605,-55.71900362632948,28.07985565772756,25.71185720356991,-2.367998454157649,-2.6534338908613213,0.17513718807048148,0.525422727235484,19,19,19,27.379671587324612,28.801877342901644,24.28264122996122,27.311289823625778,-3.439459452573868,-1.1910879904002403,-3.855291996441406,-1.3305055357437074,0.1686736232760669,0.1808714409022349,0.5096003252765261,0.5395815486420188,3,19,1,tour-Slam tournament edition,2000,17010415201323982507
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,WTA,Wimbledon,2007,2025,2242,2220,2220,632.4515698029644,622,-10.4515698029644,28.488809450583982,28.018018018018015,-0.47079143256596395,-0.5089304989177033,0.1840869712950943,0.5460518976960246,18,18,18,27.556671514569885,29.335318057715266,26.2081747604704,29.965072029371925,-2.2740038497979276,1.2553928778046461,-2.4455661290295017,1.3484253935092996,0.17657500674988671,0.19200110575961649,0.5282045471119082,0.5645088659531503,4,21,0,tour-Slam tournament edition,2000,681522472490705574
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,ATP,Australian Open,2001,2025,2958,2931,2931,777.8058162989284,681,-96.80581629892845,26.5372165233343,23.23439099283521,-3.302825530499094,-4.230173347186442,0.15839386460392685,0.48198260307128654,25,25,25,25.74705245777746,27.440121036155396,21.83691737829996,24.71287551929762,-4.3154803478979815,-2.2519688080919105,-5.563495077980978,-2.8839924494424034,0.15200621319129654,0.16458642219192657,0.46669402658171344,0.49742280814691653,5,27,0,tour-Slam tournament edition,2000,3594970159902841307
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,ATP,Roland Garros,2001,2025,3035,3011,3011,789.5271313681177,688,-101.5271313681177,26.221425817606036,22.849551643972102,-3.371874173633932,-4.397219716976748,0.1588913359737371,0.4844714347688854,25,25,25,25.33677824957535,27.18455475171626,21.059515223045484,24.74364906987701,-4.812284363798654,-1.9484698586825242,-6.282320273105134,-2.5380520282622734,0.15128674787032328,0.1672565557337862,0.46614484966730757,0.5047252351271938,7,24,1,tour-Slam tournament edition,2000,2562696261454491589
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,ATP,US Open,2001,2025,2990,2967,2967,789.6137479725808,726,-63.61374797258077,26.613203504299996,24.469160768452983,-2.1440427358470098,-2.7595187366725824,0.16705222086933774,0.5040394178539265,25,25,25,25.91543499785779,27.403228942239146,23.14683038289057,25.772875466721658,-3.4011448878897945,-0.9128059278221076,-4.335540031136948,-1.178011886797529,0.1609623563969972,0.17326861775400812,0.48936634297321957,0.5184566156842287,8,21,3,tour-Slam tournament edition,2000,17833151772930144174
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,ATP,Wimbledon,2001,2025,2931,2902,2902,776.5027931505797,661,-115.50279315057969,26.75750493282494,22.77739490006892,-3.98011003275602,-5.054553094250627,0.16079623629202852,0.4904986319381928,24,24,24,25.892399031815778,27.659807846683776,21.204578889807642,24.277928388385366,-5.586676973944567,-2.466338135637161,-7.0541605720524885,-3.162499066301731,0.15431890890075958,0.16752582085714934,0.4746730068208455,0.5069624653683233,5,27,1,tour-Slam tournament edition,2000,3892656782971808644
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,WTA,Australian Open,2007,2025,2382,2371,2371,669.154629961329,644,-25.154629961328965,28.222464359398103,27.16153521720793,-1.0609291421901714,-1.19326459960535,0.17548649537763925,0.5253816146288122,19,19,19,27.465189590514736,29.01040297014291,25.47522523602434,28.89766882596705,-2.7165710670603542,0.6825398465208049,-3.041662827496942,0.7692526841043672,0.16916672035367508,0.18317302052574766,0.5102658075039275,0.5436609239631571,7,11,2,tour-Slam tournament edition,2000,18153604846491232687
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,WTA,Roland Garros,2007,2025,2368,2350,2350,664.0568925579203,632,-32.056892557920264,28.25774010884767,26.893617021276594,-1.364123087571075,-1.5252588951537167,0.1765939858636965,0.5271890810178853,19,19,19,27.519933539945708,29.01766215881659,24.946876328091797,29.01590260087572,-2.9647835801742803,0.46975883886922326,-3.3282381093076587,0.5206980923554337,0.168934067288359,0.18463846700517253,0.5090239378517059,0.5462271292186062,4,17,2,tour-Slam tournament edition,2000,8864976682856568111
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,WTA,US Open,2007,2025,2375,2353,2353,660.7190036263295,605,-55.71900362632948,28.07985565772756,25.71185720356991,-2.367998454157649,-2.6534338908613213,0.17513718807048148,0.525422727235484,19,19,19,27.331687517334565,28.764138771990154,24.31504319492069,27.334556802775094,-3.3922496601673995,-1.2159037598087301,-3.815613847423835,-1.3569118049557016,0.16866995171591806,0.18106394281062546,0.5097137238841478,0.5396741627401455,3,19,1,tour-Slam tournament edition,2000,5309714518277595428
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,WTA,Wimbledon,2007,2025,2242,2220,2220,632.4515698029644,622,-10.4515698029644,28.488809450583982,28.018018018018015,-0.47079143256596395,-0.5089304989177033,0.1840869712950943,0.5460518976960246,18,18,18,27.54143167374287,29.347783545115266,26.182965299684543,29.977653284927477,-2.162239781048004,1.2903316339896753,-2.3431362627325996,1.3922761493162246,0.17637483491439615,0.19201133456949282,0.5280652249795117,0.5646132351144325,4,21,0,tour-Slam tournament edition,2000,13601807044349549458
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,ATP,Australian Open,2001,2025,2958,2931,2931,777.8058162989284,681,-96.80581629892845,26.5372165233343,23.23439099283521,-3.302825530499094,-4.230173347186442,0.15839386460392685,0.48198260307128654,25,25,25,25.76474462143548,27.50589920657154,21.759270225409026,24.798551853968135,-4.33720572335511,-2.2216904039545913,-5.548986557929048,-2.8519682687261256,0.1521976445912867,0.16487985603779806,0.46665955231270373,0.4977092077256374,5,27,0,tour-Slam tournament edition,2000,5392926087637348082
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,ATP,Roland Garros,2001,2025,3035,3011,3011,789.5271313681177,688,-101.5271313681177,26.221425817606036,22.849551643972102,-3.371874173633932,-4.397219716976748,0.1588913359737371,0.4844714347688854,25,25,25,25.376860687636878,27.16623128273161,21.08380552801947,24.65803672906228,-4.756609024556636,-1.967545463584379,-6.2398435107375425,-2.5554568786661402,0.15118268771609786,0.16677191356303034,0.46558229621545305,0.5040113063734849,7,24,1,tour-Slam tournament edition,2000,16884892877542522532
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,ATP,US Open,2001,2025,2990,2967,2967,789.6137479725808,726,-63.61374797258077,26.613203504299996,24.469160768452983,-2.1440427358470098,-2.7595187366725824,0.16705222086933774,0.5040394178539265,25,25,25,25.917186976745246,27.358915759810724,23.11845648300364,25.84143047728694,-3.470332899943715,-0.7401049577203801,-4.453392929820877,-0.9515765003422915,0.16076908586110336,0.1735334129488207,0.48941867866770555,0.5190756403589737,8,21,3,tour-Slam tournament edition,2000,7280133462467980483
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,ATP,Wimbledon,2001,2025,2931,2902,2902,776.5027931505797,661,-115.50279315057969,26.75750493282494,22.77739490006892,-3.98011003275602,-5.054553094250627,0.16079623629202852,0.4904986319381928,24,24,24,25.914596850208433,27.665943532373674,21.297036364477094,24.346794867840877,-5.571387720511512,-2.4168389209572756,-7.055164276848527,-3.0854411098439853,0.15450359006189343,0.16765073479735884,0.47526458447347225,0.507516909662867,5,27,1,tour-Slam tournament edition,2000,13535546300266768090
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,WTA,Australian Open,2007,2025,2382,2371,2371,669.154629961329,644,-25.154629961328965,28.222464359398103,27.16153521720793,-1.0609291421901714,-1.19326459960535,0.17548649537763925,0.5253816146288122,19,19,19,27.45963090970266,29.022376067317058,25.47265916567606,28.928533149122416,-2.6998559880876765,0.6845014484403911,-3.0203507934536207,0.7746176904775005,0.16875354968252826,0.18330182615233107,0.5095532641951979,0.5442452218379124,7,11,2,tour-Slam tournament edition,2000,14746441719112228879
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,WTA,Roland Garros,2007,2025,2368,2350,2350,664.0568925579203,632,-32.056892557920264,28.25774010884767,26.893617021276594,-1.364123087571075,-1.5252588951537167,0.1765939858636965,0.5271890810178853,19,19,19,27.532703546968946,28.99491498763001,24.93620203064784,28.89927751806205,-2.9577687616432486,0.2791577184086632,-3.331007997577769,0.3108274745115031,0.1689786959896828,0.1843573288408508,0.508727839615399,0.5454484760184655,4,17,2,tour-Slam tournament edition,2000,11602733849098337256
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,WTA,US Open,2007,2025,2375,2353,2353,660.7190036263295,605,-55.71900362632948,28.07985565772756,25.71185720356991,-2.367998454157649,-2.6534338908613213,0.17513718807048148,0.525422727235484,19,19,19,27.355274238477506,28.7754389704125,24.315125798438704,27.30753280109937,-3.3539675142712846,-1.2512703921298203,-3.7548470387533466,-1.3915215714850728,0.1685522810844756,0.18073739357692617,0.5095244240767368,0.5389119093325563,3,19,1,tour-Slam tournament edition,2000,14030817078382230801
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_median,WTA,Wimbledon,2007,2025,2242,2220,2220,632.4515698029644,622,-10.4515698029644,28.488809450583982,28.018018018018015,-0.47079143256596395,-0.5089304989177033,0.1840869712950943,0.5460518976960246,18,18,18,27.552152679487246,29.32543896910459,26.153447498873366,29.90614489348127,-2.2324763208630474,1.2483072501543555,-2.4225064397535254,1.3414649186039669,0.17635502010162868,0.19179887648153168,0.5286206370963858,0.5645671296252495,4,21,0,tour-Slam tournament edition,2000,17471118192337231543
