robustness_version,scenario,comparison_value,tour,slam,model,reference_model,matches_delta,expected_per_100_delta,actual_per_100_delta,excess_per_100_delta,brier_score_delta,log_loss_delta
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,US Open,overall_elo,overall_elo,-1996,-2.259926922013886,-2.2687960005554757,-0.008869078541592579,-0.01655118082039017,-0.03957700995809388
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1996,-2.138825936528562,-2.1200388834884016,0.018787053040157597,-0.015014284478478523,-0.03513201849230296
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Wimbledon,market_odds,market_odds,-1869,-2.82738050196615,-2.732526770770896,0.09485373119525398,-0.02152338852706004,-0.05226341329407125
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Wimbledon,overall_elo,overall_elo,-1869,-2.8734794039631737,-3.652785118610584,-0.7793057146474061,-0.02150242963489382,-0.05283037670294677
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1869,-2.612344626786573,-4.592318711988767,-1.9799740852021934,-0.022385398669040074,-0.05368005566698719
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Australian Open,market_odds,market_odds,-1749,-1.145235093088182,-2.057842046718573,-0.9126069536303953,-0.00872123179465531,-0.02115742587445746
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Australian Open,overall_elo,overall_elo,-1748,-1.0815069790260132,-1.4442972971462744,-0.36279031812025986,-0.007820260856316125,-0.018665387294092395
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1748,-1.0903038060364594,-1.4743600489497588,-0.38405624291329943,-0.007997048808419893,-0.01909163515440493
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Roland Garros,market_odds,market_odds,-1810,-1.8246807022192968,-3.5840157380855757,-1.759335035866278,-0.01680631610286268,-0.041499174372090886
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Roland Garros,overall_elo,overall_elo,-1810,-1.158819212714942,-3.9610132780864475,-2.802194065371508,-0.01671284633847006,-0.039168944787288495
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1810,-1.2792706672518257,-3.924986210700496,-2.6457155434486683,-0.014970392274017946,-0.034754437623318646
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,US Open,market_odds,market_odds,-1810,-1.096522351698976,-0.7909699091543558,0.3055524425446168,-0.0025999332529147157,-0.006700736246242622
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,US Open,overall_elo,overall_elo,-1810,-1.1381930836494334,-1.277521226963465,-0.13932814331403165,-0.003849897638254246,-0.010027146702167311
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-1810,-1.20516081936238,-1.1437866900192972,0.06137412934308095,-0.0030806464762744012,-0.008040569212921067
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Wimbledon,market_odds,market_odds,-1710,-1.7432026398036946,-0.4876828426316493,1.2555197971720449,-0.004794360512575341,-0.01133180401250472
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Wimbledon,overall_elo,overall_elo,-1710,-1.4130709130120138,-1.0907542920258635,0.3223166209861521,-0.006145613580096576,-0.012615215552749581
slam-robustness-v1,maximum_era_2010-2019,2010-2019,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1710,-1.4032184013712303,-1.1652721630728706,0.23794623829835881,-0.005471005545997831,-0.011835765810285115
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Australian Open,market_odds,market_odds,-1126,0.07357610130221914,-0.5593320130600041,-0.6329081143622235,-0.0015201429537781697,-0.004173346586940019
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Australian Open,overall_elo,overall_elo,-1125,-0.20856283052479085,-0.9309078229922534,-0.7223449924674619,0.0007005185584720297,0.0017944245620701293
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1125,-0.22952796472726078,-0.4867452592935493,-0.2572172945662887,0.000546282618192645,0.0015284442806818843
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Roland Garros,market_odds,market_odds,-1119,0.10164771475893986,-0.27396053558844,-0.3756082503473803,-0.0007048062849114023,9.138206963155149e-05
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Roland Garros,overall_elo,overall_elo,-1119,-0.018273574113802482,-0.810749951312399,-0.7924763771985961,-0.0027912902005600704,-0.006167855188830451
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1119,-0.07533120312951525,-0.5617669811524912,-0.486435778022975,-0.002464645535057125,-0.005238920107291101
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,US Open,market_odds,market_odds,-1128,0.11836462810469683,1.0751904375078816,0.9568258094031836,0.006858712156188274,0.016092195229958084
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,US Open,overall_elo,overall_elo,-1128,0.16788278904405374,0.5825855737981698,0.4147027847541125,0.004421456551665148,0.010314563340812932
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1128,0.08760695422446929,0.845177900645762,0.7575709464212895,0.0038971277295017925,0.00886577619716089
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Wimbledon,market_odds,market_odds,-993,0.35861291790710936,-0.1792777372277108,-0.5378906551348177,0.0013481343083368014,0.004281724520395325
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Wimbledon,overall_elo,overall_elo,-993,0.2130189366893056,0.7588943590197772,0.5458754223304734,0.0034321102918613566,0.009425770582529691
slam-robustness-v1,maximum_era_2010-2019,2010-2019,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-993,0.009877415788775323,0.8674914954264921,0.8576140796377163,0.0031830531735382583,0.008118798126906412
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Australian Open,market_odds,market_odds,-1749,-1.145235093088182,-2.057842046718573,-0.9126069536303953,-0.00872123179465531,-0.02115742587445746
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Australian Open,overall_elo,overall_elo,-1749,-1.0936718011063498,-1.5063662155201776,-0.41269441441382826,-0.007943420806924895,-0.018930640920161612
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1749,-1.1024053323065068,-1.5365656830029017,-0.43416035069639225,-0.008117057508709058,-0.01935019055493581
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Roland Garros,market_odds,market_odds,-1810,-1.8246807022192968,-3.5840157380855757,-1.759335035866278,-0.01680631610286268,-0.041499174372090886
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Roland Garros,overall_elo,overall_elo,-1810,-1.158819212714942,-3.9610132780864475,-2.802194065371508,-0.01671284633847006,-0.039168944787288495
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1810,-1.2792706672518257,-3.924986210700496,-2.6457155434486683,-0.014970392274017946,-0.034754437623318646
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,US Open,market_odds,market_odds,-1810,-1.096522351698976,-0.7909699091543558,0.3055524425446168,-0.0025999332529147157,-0.006700736246242622
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,US Open,overall_elo,overall_elo,-1810,-1.1381930836494334,-1.277521226963465,-0.13932814331403165,-0.003849897638254246,-0.010027146702167311
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-1810,-1.20516081936238,-1.1437866900192972,0.06137412934308095,-0.0030806464762744012,-0.008040569212921067
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Wimbledon,market_odds,market_odds,-1710,-1.7432026398036946,-0.4876828426316493,1.2555197971720449,-0.004794360512575341,-0.01133180401250472
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Wimbledon,overall_elo,overall_elo,-1710,-1.4130709130120138,-1.0907542920258635,0.3223166209861521,-0.006145613580096576,-0.012615215552749581
slam-robustness-v1,common_era_2010-2019,2010-2019,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1710,-1.4032184013712303,-1.1652721630728706,0.23794623829835881,-0.005471005545997831,-0.011835765810285115
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Australian Open,market_odds,market_odds,-1126,0.07357610130221914,-0.5593320130600041,-0.6329081143622235,-0.0015201429537781697,-0.004173346586940019
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Australian Open,overall_elo,overall_elo,-1126,-0.21916332893081858,-0.9084856166471482,-0.6893222877163319,0.0007229949428150528,0.0018292076804725665
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1126,-0.23982842360561207,-0.4640696946846603,-0.22424127107904912,0.0005683719745811222,0.0015622949130971175
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Roland Garros,market_odds,market_odds,-1119,0.10164771475893986,-0.27396053558844,-0.3756082503473803,-0.0007048062849114023,9.138206963155149e-05
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Roland Garros,overall_elo,overall_elo,-1119,-0.018273574113802482,-0.810749951312399,-0.7924763771985961,-0.0027912902005600704,-0.006167855188830451
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1119,-0.07533120312951525,-0.5617669811524912,-0.486435778022975,-0.002464645535057125,-0.005238920107291101
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,US Open,market_odds,market_odds,-1128,0.11836462810469683,1.0751904375078816,0.9568258094031836,0.006858712156188274,0.016092195229958084
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,US Open,overall_elo,overall_elo,-1128,0.16788278904405374,0.5825855737981698,0.4147027847541125,0.004421456551665148,0.010314563340812932
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1128,0.08760695422446929,0.845177900645762,0.7575709464212895,0.0038971277295017925,0.00886577619716089
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Wimbledon,market_odds,market_odds,-993,0.35861291790710936,-0.1792777372277108,-0.5378906551348177,0.0013481343083368014,0.004281724520395325
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Wimbledon,overall_elo,overall_elo,-993,0.2130189366893056,0.7588943590197772,0.5458754223304734,0.0034321102918613566,0.009425770582529691
slam-robustness-v1,common_era_2010-2019,2010-2019,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-993,0.009877415788775323,0.8674914954264921,0.8576140796377163,0.0031830531735382583,0.008118798126906412
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Australian Open,market_odds,market_odds,-2221,-0.6935198414571815,0.588749044744926,1.282268886202107,0.0015435598497730574,0.0012862537660235929
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Australian Open,overall_elo,overall_elo,-2221,0.6478223939354848,1.0054374999426585,0.3576151060071764,0.005816140479944776,0.013230591860288188
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-2221,0.537678019507478,1.2763492146495992,0.738671195142123,0.005930869413169421,0.013038721469184833
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Roland Garros,market_odds,market_odds,-2298,0.16736576207418352,1.9967855793669074,1.8294198172927232,0.007348064160446588,0.018955149140273908
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Roland Garros,overall_elo,overall_elo,-2298,1.0793454233497926,0.6972538279418536,-0.3820915954079416,0.006344964355133986,0.015947267453503833
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-2298,1.3462007336588044,0.3813854560123211,-0.9648152776464842,0.006187596593238809,0.015339754984672771
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,US Open,market_odds,market_odds,-2266,-0.2752253821963002,2.5740455417305625,2.8492709239268597,0.009810699800644057,0.02221955241378193
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,US Open,overall_elo,overall_elo,-2266,1.4735867681070651,2.5739286825995187,1.1003419144924527,0.010034016551741576,0.02431385584618495
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-2266,1.3848309942397243,2.5697321850609285,1.1849011908212028,0.01062015248279427,0.024965763792419438
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Wimbledon,market_odds,market_odds,-2319,0.41446355270961277,0.8896547500403642,0.4751911973307501,0.007440136395000407,0.01604901583307533
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Wimbledon,overall_elo,overall_elo,-2319,1.880298994724832,0.6726778620460614,-1.2076211326787694,0.0011875712731728716,0.002443854723889638
slam-robustness-v1,maximum_era_2020-2025,2020-2025,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-2319,1.7665754824849174,1.2522891815141826,-0.5142863009707375,0.004189075738640691,0.009657571572649015
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Australian Open,market_odds,market_odds,-1629,0.7182497523313991,1.3175709697993696,0.5993212174679726,0.008215887353308388,0.02138614713084297
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Australian Open,overall_elo,overall_elo,-1629,1.4070208305444716,2.1153003435460462,0.7082795130015742,0.0058517741553476554,0.01390839427492696
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1629,1.3785098121935029,1.5772343037589316,0.19872449156543004,0.006543946574408016,0.01541272416885009
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Roland Garros,market_odds,market_odds,-1626,0.7331091364776405,1.9670304554025506,1.2339213189249103,0.00987512436958482,0.021639048133639704
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Roland Garros,overall_elo,overall_elo,-1626,0.7448527884768374,2.555069388795804,1.8102166003189661,0.014257760510741652,0.03582142030551294
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1626,0.8806480735344451,2.454446528738977,1.5737984552045337,0.012735283015390925,0.03173896017197331
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,US Open,market_odds,market_odds,-1626,0.8157841228851339,-0.5866903335085034,-1.4024744563936387,-0.003291540075758076,-0.006686390004359
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,US Open,overall_elo,overall_elo,-1626,0.864035334452975,0.17809008502564794,-0.6859452494273286,0.0010138066902550535,0.0028537066597095206
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1626,0.9364074205959305,-0.3343686318600234,-1.2707760524559577,0.0011090728152934881,0.003016571549694036
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Wimbledon,market_odds,market_odds,-1622,0.9801379527745375,2.008320483513664,1.0281825307391308,0.010232909950775665,0.022816740697927718
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Wimbledon,overall_elo,overall_elo,-1621,1.266821086917382,0.6173318336371523,-0.6494892532802279,0.005705035242702217,0.011980893974660733
slam-robustness-v1,maximum_era_2020-2025,2020-2025,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1621,1.523552640250859,0.964316137104408,-0.559236503146451,0.006759616462407164,0.015229641294789431
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Australian Open,market_odds,market_odds,-2221,-0.6935198414571815,0.588749044744926,1.282268886202107,0.0015435598497730574,0.0012862537660235929
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Australian Open,overall_elo,overall_elo,-2221,0.6478223939354848,1.0054374999426585,0.3576151060071764,0.005816140479944776,0.013230591860288188
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-2221,0.537678019507478,1.2763492146495992,0.738671195142123,0.005930869413169421,0.013038721469184833
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Roland Garros,market_odds,market_odds,-2298,0.16736576207418352,1.9967855793669074,1.8294198172927232,0.007348064160446588,0.018955149140273908
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Roland Garros,overall_elo,overall_elo,-2298,1.0793454233497926,0.6972538279418536,-0.3820915954079416,0.006344964355133986,0.015947267453503833
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-2298,1.3462007336588044,0.3813854560123211,-0.9648152776464842,0.006187596593238809,0.015339754984672771
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,US Open,market_odds,market_odds,-2266,-0.2752253821963002,2.5740455417305625,2.8492709239268597,0.009810699800644057,0.02221955241378193
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,US Open,overall_elo,overall_elo,-2266,1.4735867681070651,2.5739286825995187,1.1003419144924527,0.010034016551741576,0.02431385584618495
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-2266,1.3848309942397243,2.5697321850609285,1.1849011908212028,0.01062015248279427,0.024965763792419438
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Wimbledon,market_odds,market_odds,-2319,0.41446355270961277,0.8896547500403642,0.4751911973307501,0.007440136395000407,0.01604901583307533
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Wimbledon,overall_elo,overall_elo,-2319,1.880298994724832,0.6726778620460614,-1.2076211326787694,0.0011875712731728716,0.002443854723889638
slam-robustness-v1,common_era_2020-2025,2020-2025,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-2319,1.7665754824849174,1.2522891815141826,-0.5142863009707375,0.004189075738640691,0.009657571572649015
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Australian Open,market_odds,market_odds,-1629,0.7182497523313991,1.3175709697993696,0.5993212174679726,0.008215887353308388,0.02138614713084297
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Australian Open,overall_elo,overall_elo,-1629,1.4070208305444716,2.1153003435460462,0.7082795130015742,0.0058517741553476554,0.01390839427492696
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1629,1.3785098121935029,1.5772343037589316,0.19872449156543004,0.006543946574408016,0.01541272416885009
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Roland Garros,market_odds,market_odds,-1626,0.7331091364776405,1.9670304554025506,1.2339213189249103,0.00987512436958482,0.021639048133639704
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Roland Garros,overall_elo,overall_elo,-1626,0.7448527884768374,2.555069388795804,1.8102166003189661,0.014257760510741652,0.03582142030551294
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1626,0.8806480735344451,2.454446528738977,1.5737984552045337,0.012735283015390925,0.03173896017197331
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,US Open,market_odds,market_odds,-1626,0.8157841228851339,-0.5866903335085034,-1.4024744563936387,-0.003291540075758076,-0.006686390004359
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,US Open,overall_elo,overall_elo,-1626,0.864035334452975,0.17809008502564794,-0.6859452494273286,0.0010138066902550535,0.0028537066597095206
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1626,0.9364074205959305,-0.3343686318600234,-1.2707760524559577,0.0011090728152934881,0.003016571549694036
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Wimbledon,market_odds,market_odds,-1622,0.9801379527745375,2.008320483513664,1.0281825307391308,0.010232909950775665,0.022816740697927718
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Wimbledon,overall_elo,overall_elo,-1622,1.299592202827995,0.6687577335904002,-0.630834469237592,0.006022097579484742,0.0127950694397031
slam-robustness-v1,common_era_2020-2025,2020-2025,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1622,1.5517220217278478,1.0152225835227782,-0.5364994382050702,0.007055032725488797,0.015939164360126212
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Australian Open,market_odds,market_odds,-2345,-0.8181367069964942,0.9066021638446706,1.7247388708411602,0.0028224210841346353,0.004445887657409997
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Australian Open,overall_elo,overall_elo,-2345,0.7163445234512515,0.5138276270175055,-0.20251689643374648,0.006771656249805191,0.016062228963350966
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-2345,0.5814773995519893,0.9753184054743578,0.3938410059223685,0.007133340094749974,0.016302674774199333
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Roland Garros,market_odds,market_odds,-2423,0.2881938262593202,1.185999935394257,0.8978061091349394,0.004450423278922949,0.012274354422911415
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Roland Garros,overall_elo,overall_elo,-2423,0.9438975254679285,-0.7555977785532981,-1.699495304021227,-0.0001361650332011577,0.002067007170925339
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-2423,1.1909621919376718,-0.8832361773538224,-2.0741983692914934,0.0006196549294441578,0.003724371403499016
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,US Open,market_odds,market_odds,-2390,-0.1825285711114688,3.844947629411312,4.027476200522775,0.015002162762743132,0.033034831169623025
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,US Open,overall_elo,overall_elo,-2390,0.9987031754174325,2.5360607613188932,1.5373575859014608,0.009107473324846849,0.02130196573095333
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-2390,0.9456383451422816,2.3370165961,1.3913782509577173,0.00999153100404268,0.022561828680722984
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Wimbledon,market_odds,market_odds,-2319,0.41446355270961277,0.8896547500403642,0.4751911973307501,0.007440136395000407,0.01604901583307533
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Wimbledon,overall_elo,overall_elo,-2319,1.880298994724832,0.6726778620460614,-1.2076211326787694,0.0011875712731728716,0.002443854723889638
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-2319,1.7665754824849174,1.2522891815141826,-0.5142863009707375,0.004189075738640691,0.009657571572649015
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Australian Open,market_odds,market_odds,-1756,0.16210287341042928,1.6490756302520992,1.4869727568416693,0.007860934714136208,0.020602627722057454
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Australian Open,overall_elo,overall_elo,-1756,1.2669303972378785,1.897216343019931,0.6302859457820533,0.005801032602137796,0.014432293218358039
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1756,1.2671941424057707,1.2244388826743666,-0.04275525973140337,0.0062100338669928146,0.015287704153583936
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Roland Garros,market_odds,market_odds,-1750,0.5896396700208797,0.24010872848081988,-0.3495309415400578,0.003397492870185176,0.006701178159925658
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Roland Garros,overall_elo,overall_elo,-1750,0.7468414636374305,1.3591413014956721,0.6122998378582389,0.0075981014587791496,0.019521815617398075
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1750,0.8971217744348401,1.0426233272107055,0.14550155277586474,0.006292144310050124,0.01637678950796273
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,US Open,market_odds,market_odds,-1752,0.9182077053643098,0.030174360337465345,-0.8880333450268472,-0.002061909707208709,-0.004248502875286886
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,US Open,overall_elo,overall_elo,-1752,0.8975964818475504,0.12408549463546592,-0.7735109872120844,0.0007326280630399751,0.0024578362693802314
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1752,0.9701133489823093,-0.5758891611050068,-1.5460025100873207,0.0008224228572445702,0.0025766595183766006
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Wimbledon,market_odds,market_odds,-1622,0.9801379527745375,2.008320483513664,1.0281825307391308,0.010232909950775665,0.022816740697927718
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Wimbledon,overall_elo,overall_elo,-1621,1.266821086917382,0.6173318336371523,-0.6494892532802279,0.005705035242702217,0.011980893974660733
slam-robustness-v1,maximum_latest_five_editions,latest five completed editions within each model's available coverage,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1621,1.523552640250859,0.964316137104408,-0.559236503146451,0.006759616462407164,0.015229641294789431
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Australian Open,market_odds,market_odds,-2345,-0.8181367069964942,0.9066021638446706,1.7247388708411602,0.0028224210841346353,0.004445887657409997
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Australian Open,overall_elo,overall_elo,-2345,0.7163445234512515,0.5138276270175055,-0.20251689643374648,0.006771656249805191,0.016062228963350966
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-2345,0.5814773995519893,0.9753184054743578,0.3938410059223685,0.007133340094749974,0.016302674774199333
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Roland Garros,market_odds,market_odds,-2423,0.2881938262593202,1.185999935394257,0.8978061091349394,0.004450423278922949,0.012274354422911415
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Roland Garros,overall_elo,overall_elo,-2423,0.9438975254679285,-0.7555977785532981,-1.699495304021227,-0.0001361650332011577,0.002067007170925339
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-2423,1.1909621919376718,-0.8832361773538224,-2.0741983692914934,0.0006196549294441578,0.003724371403499016
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,US Open,market_odds,market_odds,-2390,-0.1825285711114688,3.844947629411312,4.027476200522775,0.015002162762743132,0.033034831169623025
