robustness_version,scenario,category,comparison_value,preferred_analysis,tour,slam,model,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,note
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,Australian Open,surface_adjusted_elo,1988,2025,4639,4639,4639,1463.0245870568626,1295,-168.02458705686263,31.537499182083696,27.915499029963353,-3.622000152120341,-5.502078911998032,0.17963200005246546,0.5353601835677397,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,Roland Garros,market_odds,2001,2025,3036,3035,3035,805.3994374205555,693,-112.3994374205555,26.53704900891451,22.833607907742998,-3.7034411011715154,-4.832858179568532,0.15886576751855475,0.48454400053004903,25,25,25,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,Roland Garros,overall_elo,1988,2025,4663,4661,4661,1431.8869007810508,1346,-85.88690078105083,30.720594309827305,28.87792319244797,-1.8426711173793353,-2.8273419982537846,0.1879866080527324,0.5540859709765139,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,Roland Garros,surface_adjusted_elo,1988,2025,4663,4661,4661,1485.3165366861447,1324,-161.31653668614467,31.866907030382848,28.405921476078092,-3.460985554304756,-5.242202196631322,0.18514838364425565,0.5484888766186106,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,US Open,market_odds,2001,2025,2992,2987,2987,803.7865335972382,740,-63.78653359723819,26.90949225300429,24.774020756611982,-2.1354714963923063,-2.748429346118708,0.16663930731905546,0.5031204936140496,25,25,25,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,US Open,overall_elo,1988,2025,4589,4587,4587,1420.7834492775532,1258,-162.78344927755325,30.974132314749365,27.425332461303686,-3.548799853445678,-5.393827531307764,0.18246109205020503,0.5414635636472185,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,US Open,surface_adjusted_elo,1988,2025,4589,4587,4587,1454.5197143299056,1245,-209.51971432990558,31.70960789906051,27.141922825376064,-4.567685073684447,-6.887220232030537,0.1813084172994686,0.5394910492960932,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,Wimbledon,market_odds,2001,2025,2933,2930,2930,794.2325119583195,667,-127.23251195831949,27.10691167093241,22.764505119453926,-4.342406551478481,-5.519705856323323,0.16085423134345384,0.49067474931235494,24,24,24,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,Wimbledon,overall_elo,1988,2025,4562,4562,4562,1401.9370896765167,1347,-54.937089676516734,30.730756020967046,29.526523454625163,-1.2042325663418836,-1.8291345390760558,0.19083857231674417,0.5624357270999572,37,37,37,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,ATP,Wimbledon,surface_adjusted_elo,1988,2025,4562,4562,4562,1510.3769256381859,1311,-199.37692563818587,33.10778004467746,28.737395879000438,-4.370384165677025,-6.465391451150045,0.18937259953551103,0.5597962414808608,37,37,37,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Australian Open,market_odds,2007,2025,2382,2380,2380,677.4525632439608,650,-27.452563243960753,28.4643934136118,27.3109243697479,-1.1534690438638973,-1.296636614042993,0.17540597416120168,0.5250311378502447,19,19,19,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Australian Open,overall_elo,1988,2025,4763,4763,4763,1249.867748729924,1331,81.13225127007604,26.241187250260843,27.9445727482679,1.7033854980070553,2.819061717329647,0.1827188570499473,0.5390265102464069,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Australian Open,surface_adjusted_elo,1988,2025,4763,4763,4763,1276.9253429583873,1319,42.07465704161268,26.80926607092982,27.692630694940163,0.883364624010344,1.4505554652663804,0.18222832044415155,0.5379122319656582,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Roland Garros,market_odds,2007,2025,2368,2365,2365,675.2287155492046,647,-28.228715549204594,28.550897063391314,27.357293868921776,-1.1936031944695389,-1.335054734845203,0.17679903952756693,0.5276917331069163,19,19,19,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Roland Garros,overall_elo,1988,2025,4755,4755,4755,1257.3499702789961,1372,114.65002972100388,26.44269127821233,28.853838065194534,2.4111467869822056,3.972685424668453,0.1868708993502173,0.5518418761415188,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Roland Garros,surface_adjusted_elo,1988,2025,4755,4755,4755,1314.0775832556035,1372,57.922416744396514,27.635701014839192,28.853838065194534,1.2181370503553421,1.9726705438761434,0.185294077317051,0.5476287473128981,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,US Open,market_odds,2007,2025,2375,2371,2371,672.6907550350622,613,-59.69075503506224,28.37160502045813,25.85407001265289,-2.51753500780524,-2.8241604845541475,0.17512652523932895,0.5255690183043815,19,19,19,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,US Open,overall_elo,1988,2025,4758,4757,4757,1249.7151582021997,1246,-3.7151582021997456,26.27107753210426,26.192978768131173,-0.07809876397308693,-0.1290222026231481,0.17499067601576052,0.5213804315924658,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,US Open,surface_adjusted_elo,1988,2025,4758,4757,4757,1275.1333420408205,1249,-26.13334204082048,26.80540975490478,26.256043725036786,-0.5493660298679941,-0.9006686267306117,0.1745314131732147,0.5203984405158423,38,38,38,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Wimbledon,market_odds,2007,2025,2242,2241,2241,645.7023917324308,632,-13.702391732430783,28.813136623490884,28.201695671575187,-0.6114409519156976,-0.6623922036564033,0.1841270603417615,0.5459873969003456,18,18,18,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Wimbledon,overall_elo,1988,2025,4635,4635,4635,1220.3676746369504,1315,94.63232536304963,26.32939966854262,28.371089536138083,2.0416898675954616,3.3252777007557266,0.18484942809431248,0.548385152541029,37,37,37,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_available_primary,sample,all,False,WTA,Wimbledon,surface_adjusted_elo,1988,2025,4635,4635,4635,1327.8703275358419,1303,-24.870327535841852,28.64876650562766,28.112189859762676,-0.5365766458649807,-0.8451527938291142,0.18300211591896035,0.5427090161284726,37,37,37,Within-model coverage only; unequal periods make cross-model score ranking invalid.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,Australian Open,overall_elo,1988,1999,1473,1473,1473,471.91651526296516,455,-16.916515262965163,32.03778107691549,30.889341479972845,-1.1484395969426453,-0.9784881092700716,0.19205970680649986,0.5630397349058676,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,Australian Open,surface_adjusted_elo,1988,1999,1473,1473,1473,480.78052534533447,455,-25.780525345334468,32.63954686662149,30.889341479972845,-1.7502053866486402,-1.4810888449517774,0.19130240270902554,0.56166782807123,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,Roland Garros,overall_elo,1988,1999,1488,1488,1488,475.11184889071654,481,5.888151109283456,31.929559737279337,32.3252688172043,0.3957090799249634,0.33798792995607496,0.2051859366770313,0.5948994949883649,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,Roland Garros,surface_adjusted_elo,1988,1999,1488,1488,1488,491.619573779526,471,-20.61957377952598,33.03894985077459,31.653225806451612,-1.3857240443229824,-1.1698956300844476,0.20150337225749687,0.5869431272577954,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,US Open,overall_elo,1988,1999,1463,1462,1462,470.17270388300835,416,-54.17270388300835,32.15955566915242,28.454172366621066,-3.705383302531351,-3.1382937974716496,0.19082170086671932,0.5617326515507812,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,US Open,surface_adjusted_elo,1988,1999,1463,1462,1462,481.6804088658529,406,-75.68040886585288,32.94667639301319,27.77017783857729,-5.176498554435901,-4.348465490453948,0.18806136199644247,0.5561780992951667,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,Wimbledon,overall_elo,1988,1999,1501,1501,1501,478.59770738374465,476,-2.5977073837446483,31.88525698759125,31.712191872085278,-0.1730651155059726,-0.14887244292610677,0.20045890692388504,0.5846178742184837,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,ATP,Wimbledon,surface_adjusted_elo,1988,1999,1501,1501,1501,512.3043219476544,458,-54.304321947654444,34.13086755147598,30.512991339107263,-3.617876212368717,-3.041241059368225,0.19795213918629886,0.5791354063575254,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,Australian Open,overall_elo,1988,1999,1509,1509,1509,382.9666238090399,398,15.033376190960098,25.378835242481106,26.37508283631544,0.9962475938343338,0.9455567606270188,0.17427973769935082,0.51675328412049,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,Australian Open,surface_adjusted_elo,1988,1999,1509,1509,1509,396.29976325563644,395,-1.2997632556364351,26.26240975849148,26.176275679257788,-0.08613407923369351,-0.08068930936440409,0.17437894619353814,0.517090294441593,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,Roland Garros,overall_elo,1988,1999,1506,1506,1506,377.73879141836653,403,25.26120858163347,25.0822570662926,26.759628154050464,1.6773710877578663,1.5967225991289833,0.17731270928610193,0.5298794650315886,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,Roland Garros,surface_adjusted_elo,1988,1999,1506,1506,1506,394.57094335223275,406,11.429056647767254,26.199929837465653,26.958831341301458,0.758901503835807,0.7101502770746785,0.17500789766491182,0.5234533986869118,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,US Open,overall_elo,1988,1999,1502,1502,1502,372.07700091174473,377,4.922999088255267,24.772103922220023,25.099866844207725,0.3277629219877009,0.31243277633094063,0.16669490020720246,0.4978396514732997,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,US Open,surface_adjusted_elo,1988,1999,1502,1502,1502,383.9593967154898,375,-8.959396715489788,25.563208835918097,24.966711051930762,-0.5964977839873361,-0.5616927256741894,0.16573577752751267,0.495688454073751,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,Wimbledon,overall_elo,1988,1999,1515,1515,1515,376.61933213799233,380,3.3806678620076696,24.85936185729322,25.08250825082508,0.22314639353185936,0.21340355326390192,0.17134294310881332,0.5149852177216511,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_1988-1999,fixed_era,1988-1999,False,WTA,Wimbledon,surface_adjusted_elo,1988,1999,1515,1515,1515,409.34186240141213,382,-27.34186240141213,27.019264844977695,25.214521452145213,-1.8047433928324836,-1.66869229064105,0.16930905290947001,0.5080775862407633,12,12,12,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Australian Open,market_odds,2001,2009,1012,1012,1012,291.54045866947826,259,-32.540458669478255,28.80834571832789,25.59288537549407,-3.2154603428338198,-2.342725171995335,0.1677994494330938,0.5069385024543698,9,9,9,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Australian Open,overall_elo,2000,2009,1219,1219,1219,385.90605715194727,341,-44.906057151947266,31.657592875467373,27.97374897456932,-3.683843900898053,-2.857601644025616,0.17998215635508164,0.5367849005500075,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Australian Open,surface_adjusted_elo,2000,2009,1219,1219,1219,392.7752799340453,337,-55.77527993404527,32.22110581903571,27.64561115668581,-4.575494662349899,-3.5272905185122334,0.18005289293526566,0.5377283508597661,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Roland Garros,market_odds,2001,2009,1072,1072,1072,305.61426511828245,274,-31.614265118282447,28.508793387899484,25.559701492537314,-2.9490918953621685,-2.223070577629949,0.17302777516006612,0.5189554629504436,9,9,9,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Roland Garros,overall_elo,2000,2009,1211,1211,1211,374.79344181578074,371,-3.7934418157807386,30.94908685514292,30.63583815028902,-0.31324870485390083,-0.24412289729199232,0.19368568426200128,0.566788947449604,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Roland Garros,surface_adjusted_elo,2000,2009,1211,1211,1211,388.2469907481603,368,-20.246990748160272,32.0600322665698,30.388109000825764,-1.6719232657440357,-1.287603760951375,0.18951590629589038,0.5581010225739181,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,US Open,market_odds,2001,2009,1084,1083,1083,306.3613966171859,259,-47.3613966171859,28.288217600848192,23.91505078485688,-4.373166815991312,-3.3260654587349476,0.16290365515086058,0.4955456552290475,9,9,9,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,US Open,overall_elo,2000,2009,1218,1218,1218,375.3283792282068,322,-53.32837922820681,30.815137867668867,26.4367816091954,-4.378356258473466,-3.431164483412962,0.17656855385178566,0.5282495550498858,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,US Open,surface_adjusted_elo,2000,2009,1218,1218,1218,385.48807675450536,320,-65.48807675450536,31.64926738542737,26.272577996715928,-5.3766893887114415,-4.176561351269191,0.17495202096254797,0.5253591599238179,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Wimbledon,market_odds,2001,2009,1096,1096,1096,315.8355945673109,250,-65.83559456731092,28.81711629263786,22.81021897810219,-6.006897314535668,-4.559733219383786,0.16203603714669243,0.49432867320449536,9,9,9,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Wimbledon,overall_elo,2000,2009,1224,1224,1224,376.3113418083198,366,-10.31134180831981,30.744390670614365,29.901960784313726,-0.8424298863006381,-0.6609593109910038,0.1946665899425575,0.5702520223959922,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,ATP,Wimbledon,surface_adjusted_elo,2000,2009,1224,1224,1224,406.67298499222755,356,-50.672984992227555,33.22491707452839,29.084967320261438,-4.139949754266957,-3.1621619145680455,0.19111224501693896,0.5633290218782715,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Australian Open,market_odds,2007,2009,373,373,373,99.85401596041042,99,-0.8540159604104218,26.770513662308424,26.541554959785525,-0.2289587025229013,-0.10469978932245556,0.1639387794504896,0.4959103724981553,3,3,3,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Australian Open,overall_elo,2000,2009,1244,1244,1244,316.8367510571542,344,27.163248942845826,25.469192207166735,27.65273311897106,2.183540911804327,1.8740302544329297,0.17995723198957575,0.5316580631326585,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Australian Open,surface_adjusted_elo,2000,2009,1244,1244,1244,324.15166389882364,336,11.848336101176358,26.057207708908653,27.009646302250804,0.952438593342151,0.8109691893840705,0.17894542352945983,0.5292898015637938,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Roland Garros,market_odds,2007,2009,377,377,377,100.94331083885922,92,-8.943310838859219,26.775414015612526,24.403183023872682,-2.372230991739846,-1.087248393839069,0.15969813970693686,0.48479966435325994,3,3,3,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Roland Garros,overall_elo,2000,2009,1258,1258,1258,329.3929887804363,359,29.607011219563674,26.18386238318254,28.537360890302068,2.353498507119529,2.0091912822397187,0.18200544029651616,0.5379415467498606,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Roland Garros,surface_adjusted_elo,2000,2009,1258,1258,1258,343.4994641712319,357,13.50053582876808,27.305203829191726,28.37837837837838,1.0731745491866518,0.8998734958867516,0.18154837137173116,0.5366700134743567,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,US Open,market_odds,2007,2009,379,379,379,99.95386181473332,89,-10.953861814733315,26.373050610747576,23.482849604221634,-2.890201006525941,-1.3381182613611207,0.15906465045826204,0.4858358749310535,3,3,3,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,US Open,overall_elo,2000,2009,1260,1259,1259,317.9656028336608,299,-18.965602833660796,25.255409279877743,23.74900714853058,-1.506402131347164,-1.303269774704568,0.1613194800970305,0.48718657330723275,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,US Open,surface_adjusted_elo,2000,2009,1260,1259,1259,325.7058948658786,297,-28.705894865878577,25.87020610531204,23.59015091342335,-2.2800551918886875,-1.9564281758845674,0.16146887723383593,0.4877386438612483,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Wimbledon,market_odds,2007,2009,373,373,373,96.92687033328725,95,-1.9268703332872548,25.985756121524734,25.46916890080429,-0.5165872207204436,-0.23746021989291186,0.16260367181470145,0.49372398360627434,3,3,3,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Wimbledon,overall_elo,2000,2009,1250,1250,1250,318.80196806543984,337,18.198031934560163,25.504157445235187,26.96,1.455842554764813,1.2466458772086113,0.17524204718278838,0.524438129280148,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2000-2009,fixed_era,2000-2009,False,WTA,Wimbledon,surface_adjusted_elo,2000,2009,1250,1250,1250,351.0616227245008,332,-19.061622724500808,28.084929817960067,26.560000000000002,-1.5249298179600645,-1.2562397861415104,0.1740683207947609,0.5218331043305078,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Australian Open,market_odds,2010,2019,1209,1209,1209,311.79960191573764,260,-51.79960191573764,25.789876088977472,21.505376344086024,-4.284499744891451,-3.575065172122689,0.14978338994036025,0.4614417891721502,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Australian Open,overall_elo,2010,2019,1210,1210,1210,353.4604891777227,302,-51.46048917772271,29.211610675844852,24.958677685950413,-4.252932989894439,-3.397011027866156,0.1656088153554115,0.5021342431047913,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Australian Open,surface_adjusted_elo,2010,2019,1210,1210,1210,358.88000638165823,300,-58.880006381658234,29.659504659641176,24.793388429752067,-4.86611622988911,-3.8649475891423264,0.16526710674658115,0.5018121460154991,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Roland Garros,market_odds,2010,2019,1226,1226,1226,302.97363544008334,236,-66.97363544008334,24.712368306695215,19.249592169657422,-5.462776137037793,-4.6521228041022145,0.14205945141569207,0.44304482615795815,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Roland Garros,overall_elo,2010,2019,1226,1225,1225,353.06868627205785,287,-66.06868627205785,28.82193357322921,23.428571428571427,-5.393362144657783,-4.343554965635201,0.16277741936929907,0.49462080148962295,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Roland Garros,surface_adjusted_elo,2010,2019,1226,1225,1225,365.93924756311856,283,-82.93924756311856,29.872591637805595,23.10204081632653,-6.770550821479065,-5.377862858575494,0.1621138170599033,0.4946040762888342,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,US Open,market_odds,2010,2019,1182,1180,1180,304.59304483540274,283,-21.593044835402736,25.812969901305316,23.983050847457626,-1.8299190538476895,-1.5040057345432398,0.16403937406614075,0.496419757367807,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,US Open,overall_elo,2010,2019,1182,1182,1182,344.835925206598,305,-39.835925206598006,29.173936142690188,25.80372250423012,-3.370213638460068,-2.6582022445026965,0.17452913142398785,0.5212903031747511,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,US Open,surface_adjusted_elo,2010,2019,1182,1182,1182,352.4143772878989,305,-47.4143772878989,29.815091141108198,25.80372250423012,-4.011368636878079,-3.1385756361449597,0.17497495430282964,0.5231581820764432,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Wimbledon,market_odds,2010,2019,1223,1221,1221,309.6908872700816,272,-37.69088727008159,25.363709031128714,22.276822276822276,-3.086886754306436,-2.596522944500893,0.1560598708308785,0.4793429452998502,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Wimbledon,overall_elo,2010,2019,1223,1223,1223,350.7265401926551,329,-21.72654019265508,28.677558478549066,26.90106295993459,-1.776495518614479,-1.4329230317295563,0.17797619271999898,0.5340694682991328,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,ATP,Wimbledon,surface_adjusted_elo,2010,2019,1223,1223,1223,380.77248450707464,321,-59.77248450707464,31.134299632630796,26.24693376941946,-4.887365863211336,-3.821926394973933,0.17797439322420416,0.5344564925209118,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,WTA,Australian Open,market_odds,2010,2019,1256,1256,1256,358.4368971073201,336,-22.43689710732008,28.537969514914018,26.751592356687897,-1.7863771582261208,-1.4579971162410157,0.1738858312074235,0.5208577912633047,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,WTA,Australian Open,overall_elo,2010,2019,1257,1257,1257,336.38760165279353,354,17.612398347206465,26.761145716212692,28.162291169451073,1.4011454532383822,1.176566030781249,0.18883388053785854,0.5557702053905526,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,WTA,Australian Open,surface_adjusted_elo,2010,2019,1257,1257,1257,340.43149100450216,358,17.568508995497837,27.082855290732073,28.480509148766906,1.3976538580348319,1.1687244692968324,0.18790612569142592,0.5536792689745861,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,WTA,Roland Garros,market_odds,2010,2019,1249,1248,1248,357.58375883131515,338,-19.58375883131515,28.652544778150254,27.083333333333336,-1.5692114448169192,-1.2731025181462592,0.17609423324265552,0.5277831151765479,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
slam-robustness-v1,maximum_era_2010-2019,fixed_era,2010-2019,False,WTA,Roland Garros,overall_elo,2010,2019,1249,1249,1249,341.61234796320883,367,25.387652036791167,27.350868531882213,29.383506805444355,2.032638273562143,1.6842029136630066,0.1908211686110548,0.5615887184767538,10,10,10,Within-model era coverage; market coverage begins in 2001 ATP and 2007 WTA.
