analysis_version,sample,variant_label,comparison_model,difference_direction,market_brier_better,market_log_loss_better,market_proper_score_advantage_both,bootstrap_seed,tour,slam,score_matches,paired_upset_matches,paired_upset_exclusions_due_to_either_tie,primary_exact_ties,variant_exact_ties,ties_created,ties_removed,editions,bootstrap_unit,bootstrap_replicates,expected_per_100,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100,excess_per_100_ci_lower,excess_per_100_ci_upper,brier_score,brier_score_ci_lower,brier_score_ci_upper,log_loss,log_loss_ci_lower,log_loss_ci_upper
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,5410170555612161101,ATP,Roland Garros,3035,3033,2,2,0,0,2,25,tour-Slam edition,2000,-5.630676307694625,-6.204606689647426,-5.010417530006016,-4.385097263435542,-6.103728712117328,-2.7948373553483457,1.2455790442590824,-0.6139948443360768,3.01732152751394,-0.021900514398446848,-0.026441790794050127,-0.0171164599646735,-0.055087263426777236,-0.06586578036188542,-0.04341588505095122
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,10108338183482487756,ATP,Wimbledon,2931,2931,0,0,0,0,0,24,tour-Slam edition,2000,-5.1318036535917475,-5.722097576926669,-4.5813851411966,-4.947117024906175,-6.925007985435502,-3.086900379671212,0.18468662868557292,-1.9832147411999121,2.291421111077288,-0.024919357767876096,-0.030510675991490925,-0.019585380111851344,-0.06187671422811997,-0.0741012433276233,-0.05033237579731252
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,13976891033747797147,ATP,US Open,2990,2989,1,1,0,0,1,25,tour-Slam edition,2000,-5.512902420068016,-6.116538218457696,-4.999977385029539,-2.2750083640013385,-3.335641973794784,-1.1400128010477009,3.237894056066678,2.0774482285072797,4.443315727853516,-0.012342782160342541,-0.01632566603824628,-0.009005206431117008,-0.03217700107630901,-0.04188622506680116,-0.023908373945492542
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,4041851822533365863,WTA,Australian Open,2382,2382,0,0,0,0,0,19,tour-Slam edition,2000,-0.44466770865232774,-0.9067768791753891,0.02490467586114841,-1.7632241813602016,-3.069935869593713,-0.4183969282793084,-1.3185564727078738,-2.666121943901892,0.08250482070666842,-0.013615965431398988,-0.017048481710922176,-0.009724727267068516,-0.03262634984698867,-0.04141071992176187,-0.023222527739066565
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,8418410373880020581,WTA,Roland Garros,2368,2368,0,0,0,0,0,19,tour-Slam edition,2000,-0.691176999627592,-1.0988895296898407,-0.2746773163351968,-2.8716216216216215,-5.061168636837327,-0.8441847548377066,-2.1804446219940297,-4.253376514585535,-0.23908872874968973,-0.01757261734309319,-0.021121826199550157,-0.014053074346230463,-0.043579943302443525,-0.05237017746520467,-0.034505320241152826
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,2365755940580387108,WTA,Wimbledon,2242,2242,0,0,0,0,0,18,tour-Slam edition,2000,-0.57992982501681,-1.0247123797574758,-0.14499830149665244,-2.8991971454058874,-4.373047746541722,-1.4278703529783576,-2.3192673203890775,-4.030186748658256,-0.5780512000490605,-0.01410378262065903,-0.018999233532845855,-0.00924755342905543,-0.03627838749610832,-0.04848553876630606,-0.02437828549637572
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,12360268507864839447,WTA,US Open,2375,2375,0,0,0,0,0,19,tour-Slam edition,2000,-1.0842944515844561,-1.4275982336880786,-0.7599056788329679,-2.1894736842105265,-3.506585424909496,-0.7578947368421053,-1.1051792326260703,-2.4363441035584983,0.3458350658881792,-0.012278910799442894,-0.017510429995073955,-0.006922564422535081,-0.030612491019121175,-0.04362075844310659,-0.01692940068296922
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,17825557763267902551,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-6.003568103902369,-6.508802505135091,-5.500210577094979,-2.738336713995943,-4.067557120425559,-1.3187936649425491,3.2652313899064254,1.8728364805509514,4.575537869025052,-0.016316716566575996,-0.019367075121748005,-0.013192962889221694,-0.04605525508819489,-0.05399145047583348,-0.03808712668167231
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,13597099190475449354,ATP,Roland Garros,3035,3033,2,2,0,0,2,25,tour-Slam edition,2000,-6.802612294372295,-7.3353379283555125,-6.225200477713209,-4.022420046158918,-5.561212346904998,-2.490945766064683,2.7801922482133774,1.1162850808997609,4.489277893310774,-0.019497882975444244,-0.02369400492827811,-0.015236002662503736,-0.050663021508731525,-0.06089019076243455,-0.04042722398312792
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,6455450563135234277,ATP,Wimbledon,2931,2931,0,0,0,0,0,24,tour-Slam edition,2000,-7.579033543607466,-8.08524530786651,-7.020158112854049,-4.3671102012964855,-6.371488513194449,-2.3961640672720046,3.21192334231098,1.05994783705288,5.439640019885502,-0.02423367228442403,-0.02909164007988537,-0.0195472047579459,-0.06146412869148113,-0.07244188840057036,-0.05033645646275603
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,4166198528132270833,ATP,US Open,2990,2989,1,1,0,0,1,25,tour-Slam edition,2000,-6.221146167991176,-6.774596967835528,-5.737221686590828,-2.141184342589495,-3.4069846520349936,-0.9060402684563759,4.07996182540168,2.73525789609764,5.377501259003361,-0.012019260061082412,-0.01557039412856893,-0.008985502825047757,-0.03205586028900544,-0.040705925054560096,-0.024495687281963604
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,13892186716001353986,WTA,Australian Open,2382,2382,0,0,0,0,0,19,tour-Slam edition,2000,-0.7873424173741892,-1.2465978100761834,-0.3252415659523926,-1.63727959697733,-2.846379238174969,-0.37877593717757657,-0.8499371796031407,-2.2024451803557636,0.46435846013944115,-0.012842446525245766,-0.016213762377863317,-0.00922074473951153,-0.030801393712410377,-0.03915217098749949,-0.022218475914459874
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,13214460441854594860,WTA,Roland Garros,2368,2368,0,0,0,0,0,19,tour-Slam edition,2000,-1.9716408079259862,-2.3120855174696144,-1.6467902693867262,-2.7027027027027026,-4.516769111229881,-0.9716838689925668,-0.7310618947767165,-2.461873879144545,0.9219830023794865,-0.01620142164019356,-0.019200337227698677,-0.013208749818443739,-0.04012075831893402,-0.04783009543180441,-0.03206983071120234
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,6049025588730222174,WTA,Wimbledon,2242,2242,0,0,0,0,0,18,tour-Slam edition,2000,-2.904175954763071,-3.41726506147558,-2.450252028986828,-2.230151650312221,-3.5699545276727997,-0.8470327019767314,0.6740243044508502,-0.9977253584375682,2.378619398377792,-0.011773508346665601,-0.015920366656971028,-0.007578702685288759,-0.029341161356897478,-0.03875918604972229,-0.01972884232038131
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,12662480453548301782,WTA,US Open,2375,2375,0,0,0,0,0,19,tour-Slam edition,2000,-1.3976445887414994,-1.7613996510362995,-1.0355804279566958,-2.568421052631579,-3.939231698212287,-1.2626129830063362,-1.1707764638900795,-2.5092824437709447,0.0923731575473293,-0.012103396261000756,-0.017177313510214485,-0.007129927762412063,-0.030385951850295703,-0.04335359746982326,-0.017831998733260326
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,5547413228136488568,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-2.188870820290389,-2.3421608374788474,-2.0510375148253104,-0.03380662609871535,-0.14535280271049938,0.06885276115565143,2.1550641941916737,1.9704070407710588,2.3494945778963863,-0.0015571827465904237,-0.0020348871064548133,-0.001093786712189652,-0.007750688964898658,-0.009470507109784759,-0.006024757388492392
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,18067678961996441992,ATP,Roland Garros,3035,3034,1,1,0,0,1,25,tour-Slam edition,2000,-2.1856594715718924,-2.3643651664151952,-2.0050324979329597,0.13183915622940012,-0.06585500391959856,0.33036009250082593,2.3174986278012923,2.0881848276342803,2.5459164112772203,-0.001304555279457635,-0.0018543873720320635,-0.0007127741916226848,-0.00589799696600828,-0.007874360365582334,-0.0038002198756517756
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,18278812738392445280,ATP,Wimbledon,2931,2928,3,3,0,0,3,24,tour-Slam edition,2000,-2.171048891415624,-2.3413474466144484,-2.0109294883985065,0.23907103825136614,0.06804977860487509,0.4752206381534284,2.41011992966699,2.1757989275300984,2.6642826350332047,-0.0016308130050551551,-0.0024036120934484637,-0.0008865264347599978,-0.005818424650916297,-0.008910609092086904,-0.0027836577703197088
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,12292006157023235093,ATP,US Open,2990,2985,5,5,0,0,5,25,tour-Slam edition,2000,-2.1461977854801146,-2.3283918999327047,-1.964624144301703,-0.03350083752093802,-0.2668467889726507,0.1682935038707506,2.1126969479591766,1.818528854980161,2.3996684794649044,-0.0006241488226542889,-0.0014069343233780998,0.00014517110474460834,-0.004027632891314133,-0.006890148316301379,-0.0011747085647490854
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,2480493812061500130,WTA,Australian Open,2382,2380,2,2,0,0,2,19,tour-Slam edition,2000,-1.9586891115306264,-2.0936105323512795,-1.8242959003321741,0.0,-0.20973154362416108,0.2098217573189324,1.9586891115306264,1.6878785139174508,2.206859726738022,-0.0008885776132140717,-0.0014798668902408021,-0.0001552775289892113,-0.00368170686875121,-0.005788401731413895,-0.0012980494152459604
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,9976856351020904095,WTA,Roland Garros,2368,2365,3,3,0,0,3,19,tour-Slam edition,2000,-1.9023172521932472,-2.0374665881483436,-1.7698364652521357,-0.042283298097251586,-0.21115087877801753,0.08463817181548879,1.8600339540959956,1.66567059858447,2.03269587642908,-0.0007591980590452386,-0.001252112924628992,-0.00023630757253624836,-0.0035151027437750624,-0.005698389339326798,-0.0011506480263223132
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,11884123778484620982,WTA,Wimbledon,2242,2241,1,1,0,0,1,18,tour-Slam edition,2000,-1.8943341453028226,-2.0537910836432305,-1.7482194677244638,0.13386880856760375,-0.08916629514043692,0.35714285714285715,2.0282029538704265,1.8131652672403313,2.2566081377579845,-0.00020386500063079477,-0.0007800492201574162,0.00035287057893922667,-0.0010882480524229317,-0.003129366827922649,0.0008333401395795158
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,9660185266011355761,WTA,US Open,2375,2371,4,4,0,0,4,19,tour-Slam edition,2000,-1.8846087458167133,-2.04099683947021,-1.7320564374969112,-0.04217629692113033,-0.2534854245880862,0.16856477701289593,1.842432448895583,1.5821088058523078,2.1074113711855187,-0.0006847677428871449,-0.0010385878295107599,-0.00034003425133440356,-0.0030160945625682775,-0.0045612919210380526,-0.0014294390684196122
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,9502498090179974312,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-5.546877293095625,-6.050377902585062,-5.0352121768276605,-2.8735632183908044,-4.114492887891101,-1.4388746692117491,2.6733140747048205,1.4464988655274973,4.019885388560463,-0.01648163722330257,-0.01938524900219358,-0.013223101109483186,-0.0459511043171746,-0.05344994063059302,-0.037624056222695074
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,12135906720809151644,ATP,Roland Garros,3035,3033,2,2,0,0,2,25,tour-Slam edition,2000,-5.630676307694625,-6.179653381851335,-5.060458930135824,-4.385097263435542,-6.026207770934679,-2.816377260000208,1.2455790442590824,-0.5020681631905868,2.912941327185459,-0.021900514398446848,-0.026502818899862206,-0.0173833102974297,-0.055087263426777236,-0.06610708393207758,-0.04387921632776523
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,12648724697934019369,ATP,Wimbledon,2931,2931,0,0,0,0,0,24,tour-Slam edition,2000,-5.1318036535917475,-5.6920593538996815,-4.5656526209452455,-4.947117024906175,-6.843344293493621,-2.991137065379764,0.18468662868557292,-1.9930168913206792,2.3292594927998422,-0.024919357767876096,-0.03028588509102126,-0.019680658157514137,-0.06187671422811997,-0.07369213723166693,-0.0501247450637875
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,9725740477326793099,ATP,US Open,2990,2989,1,1,0,0,1,25,tour-Slam edition,2000,-5.512902420068016,-6.069178699753641,-5.023265798244265,-2.2750083640013385,-3.4014753048471795,-1.1894680425961963,3.237894056066678,2.1116387715060787,4.488587524605277,-0.012342782160342541,-0.0162555145389483,-0.008988462949037157,-0.03217700107630901,-0.041564627228145745,-0.02400806926296618
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,1785490055008002885,WTA,Australian Open,2382,2382,0,0,0,0,0,19,tour-Slam edition,2000,-0.44466770865232774,-0.8927178261825066,0.0004158555063846636,-1.7632241813602016,-3.062080536912752,-0.42174078050290636,-1.3185564727078738,-2.6782550055319017,0.08974208022911802,-0.013615965431398988,-0.017044227331459716,-0.009880497502551856,-0.03262634984698867,-0.04123794917303979,-0.02345771658421826
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,9127159246213690361,WTA,Roland Garros,2368,2368,0,0,0,0,0,19,tour-Slam edition,2000,-0.691176999627592,-1.0921250255070942,-0.277816802940841,-2.8716216216216215,-5.080958808166971,-0.848753281779219,-2.1804446219940297,-4.359282085058204,-0.2505259227396673,-0.01757261734309319,-0.02124738490847706,-0.014060995680777023,-0.043579943302443525,-0.052624125734727585,-0.03459493402219435
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,11544353320442208416,WTA,Wimbledon,2242,2242,0,0,0,0,0,18,tour-Slam edition,2000,-0.57992982501681,-1.0420881741698285,-0.15597495644551826,-2.8991971454058874,-4.31120699881376,-1.299210552246913,-2.3192673203890775,-4.004207357738849,-0.4726698653074782,-0.01410378262065903,-0.018781012211758444,-0.008752500809012761,-0.03627838749610832,-0.04797600104774276,-0.0234382243286323
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,6296006392161042392,WTA,US Open,2375,2375,0,0,0,0,0,19,tour-Slam edition,2000,-1.0842944515844561,-1.4303456916586934,-0.7612677070749676,-2.1894736842105265,-3.4720282270401803,-0.7543927694402238,-1.1051792326260703,-2.3913496506471326,0.31490022349107477,-0.012278910799442894,-0.017442881659551254,-0.0073064792150393425,-0.030612491019121175,-0.043466117402088666,-0.018208344330188735
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,9622582198316132112,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-6.003568103902369,-6.526446117584649,-5.534297898408846,-2.738336713995943,-4.047115216576914,-1.3835958283677159,3.2652313899064254,1.930394480897911,4.557703254771228,-0.016316716566575996,-0.01928676647885433,-0.013360077885916474,-0.04605525508819489,-0.05361089693590651,-0.03808679035447753
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,3047554828220091241,ATP,Roland Garros,3035,3033,2,2,0,0,2,25,tour-Slam edition,2000,-6.802612294372295,-7.329211105475353,-6.220639804406328,-4.022420046158918,-5.531630647874228,-2.430991867497826,2.7801922482133774,1.157124721124788,4.524863265803148,-0.019497882975444244,-0.023568587819273828,-0.015497727463554987,-0.050663021508731525,-0.06057111476466383,-0.04056095636273911
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,2401507704104057959,ATP,Wimbledon,2931,2931,0,0,0,0,0,24,tour-Slam edition,2000,-7.579033543607466,-8.103483517216231,-7.032783084709809,-4.3671102012964855,-6.395513045070579,-2.4173916277207548,3.21192334231098,1.0447931297353312,5.366202220094385,-0.02423367228442403,-0.028733264936462166,-0.019523424679915777,-0.06146412869148113,-0.07172466721938472,-0.05040304634451034
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,11919780792229051749,ATP,US Open,2990,2989,1,1,0,0,1,25,tour-Slam edition,2000,-6.221146167991176,-6.748865650917438,-5.719793125256707,-2.141184342589495,-3.5216825193043477,-0.8695434274175977,4.07996182540168,2.734662909450623,5.410865435465549,-0.012019260061082412,-0.01586828309588239,-0.009053177983688713,-0.03205586028900544,-0.04124191259167879,-0.02443622799267741
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,7001395784850710331,WTA,Australian Open,2382,2382,0,0,0,0,0,19,tour-Slam edition,2000,-0.7873424173741892,-1.243749248506859,-0.338661453699137,-1.63727959697733,-2.887059500394941,-0.4187604690117253,-0.8499371796031407,-2.2259795710310692,0.46023890606070494,-0.012842446525245766,-0.016160470424428138,-0.009263417966931784,-0.030801393712410377,-0.03895032004703896,-0.022131110432408497
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,955171986689228288,WTA,Roland Garros,2368,2368,0,0,0,0,0,19,tour-Slam edition,2000,-1.9716408079259862,-2.3248904645230732,-1.6488715621464454,-2.7027027027027026,-4.6816677672146145,-0.9250424088210397,-0.7310618947767165,-2.5575636820795844,1.0119786517784541,-0.01620142164019356,-0.01924239775471634,-0.013417537873802246,-0.04012075831893402,-0.048228940210029256,-0.032668170172022164
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,8324563068364402361,WTA,Wimbledon,2242,2242,0,0,0,0,0,18,tour-Slam edition,2000,-2.904175954763071,-3.381866291704206,-2.451465587087193,-2.230151650312221,-3.6096659005676606,-0.7578364478893986,0.6740243044508502,-1.0169620207750103,2.3987165318324046,-0.011773508346665601,-0.01574138233606952,-0.007421549903265066,-0.029341161356897478,-0.03881613191875811,-0.01955410063170252
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,14955399967868800994,WTA,US Open,2375,2375,0,0,0,0,0,19,tour-Slam edition,2000,-1.3976445887414994,-1.7478860359899822,-1.0335931415855577,-2.568421052631579,-3.8381240253741433,-1.2583760710818457,-1.1707764638900795,-2.4059419923721928,0.1251853769971006,-0.012103396261000756,-0.017088665092891506,-0.007030956898246441,-0.030385951850295703,-0.04251480865846014,-0.017384569683633166
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,13921146795964295249,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-2.188870820290389,-2.337608905903791,-2.0491695551165456,-0.03380662609871535,-0.16367148545646004,0.06833520358666996,2.1550641941916737,1.9731238631022199,2.3544918373922212,-0.0015571827465904237,-0.0020379645891600916,-0.0010863077288763671,-0.007750688964898658,-0.009402442613659925,-0.005925697121775032
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,12227806943934978350,ATP,Roland Garros,3035,3034,1,1,0,0,1,25,tour-Slam edition,2000,-2.1856594715718924,-2.361805955757527,-2.0235551923012833,0.13183915622940012,-0.03314633357226545,0.33321569952871977,2.3174986278012923,2.1011544522359697,2.5490483516235036,-0.001304555279457635,-0.001848350863935673,-0.0007580122658596189,-0.00589799696600828,-0.007880018163530175,-0.003790613057723418
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,8341724697082224235,ATP,Wimbledon,2931,2928,3,3,0,0,3,24,tour-Slam edition,2000,-2.171048891415624,-2.338093102866873,-2.012368447779727,0.23907103825136614,0.0682349336477824,0.4467392344412825,2.41011992966699,2.195562023161794,2.6635899752349856,-0.0016308130050551551,-0.0023736809439374794,-0.0009105855510460164,-0.005818424650916297,-0.008877169025809005,-0.00264346793774525
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,5126555972322906129,ATP,US Open,2990,2985,5,5,0,0,5,25,tour-Slam edition,2000,-2.1461977854801146,-2.328397234911511,-1.9794185942661044,-0.03350083752093802,-0.26773985799239813,0.16835016835016836,2.1126969479591766,1.8203279692463916,2.3899335859326274,-0.0006241488226542889,-0.0014306787946598164,0.00014558196568423748,-0.004027632891314133,-0.006902822104479032,-0.0011620698424087486
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,13161841003241656887,WTA,Australian Open,2382,2380,2,2,0,0,2,19,tour-Slam edition,2000,-1.9586891115306264,-2.0848445918545626,-1.8249876210345128,0.0,-0.2099980059222345,0.20920502092050208,1.9586891115306264,1.6890851449161157,2.205842526947867,-0.0008885776132140717,-0.0014747592009624016,-0.00016997209258475904,-0.00368170686875121,-0.005686403820857775,-0.00127427899375272
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,15681002243586444481,WTA,Roland Garros,2368,2365,3,3,0,0,3,19,tour-Slam edition,2000,-1.9023172521932472,-2.042673128705249,-1.7703324858739096,-0.042283298097251586,-0.21132713440405748,0.08456659619450317,1.8600339540959956,1.663500977430234,2.0441766019543834,-0.0007591980590452386,-0.0012723486339751545,-0.00025200966646780047,-0.0035151027437750624,-0.005717784386249311,-0.001246639103696734
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,9914794031675046366,WTA,Wimbledon,2242,2241,1,1,0,0,1,18,tour-Slam edition,2000,-1.8943341453028226,-2.0514268069382444,-1.7446729613226455,0.13386880856760375,-0.044802867383512544,0.40035587188612104,2.0282029538704265,1.8146419847682,2.26581256385012,-0.00020386500063079477,-0.0008117938708088478,0.0003762644396889802,-0.0010882480524229317,-0.003166249291014086,0.001021629386369934
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,17850832477651110563,WTA,US Open,2375,2371,4,4,0,0,4,19,tour-Slam edition,2000,-1.8846087458167133,-2.036219359869293,-1.7246200003064478,-0.04217629692113033,-0.25510204081632654,0.1687051876845213,1.842432448895583,1.5616931690065297,2.0960975284587215,-0.0006847677428871449,-0.001008069957600683,-0.00035015110464367696,-0.0030160945625682775,-0.004487259169349469,-0.0014446756225094544
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,18211438709046061821,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-5.546877293095625,-6.023893403590719,-5.068277864907218,-2.8735632183908044,-4.130865829477859,-1.4337516078373223,2.6733140747048205,1.3971581710898975,4.0516357028781735,-0.01648163722330257,-0.01946438406720574,-0.013134110015021011,-0.0459511043171746,-0.053631601215894116,-0.03778449278610335
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,8582853244887530356,ATP,Roland Garros,3035,3033,2,2,0,0,2,25,tour-Slam edition,2000,-5.630676307694625,-6.179595823884138,-5.013792772200383,-4.385097263435542,-6.058635546460992,-2.840129841364808,1.2455790442590824,-0.48358892658585834,2.912391367048728,-0.021900514398446848,-0.026443599754715434,-0.017463418139884956,-0.055087263426777236,-0.06590328422793099,-0.044220688194713385
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,895383104446031321,ATP,Wimbledon,2931,2931,0,0,0,0,0,24,tour-Slam edition,2000,-5.1318036535917475,-5.712748017521324,-4.555851416474803,-4.947117024906175,-6.824112399279442,-3.0614367988281908,0.18468662868557292,-1.9684312027958768,2.332651142061844,-0.024919357767876096,-0.030385377948224553,-0.019560634463287662,-0.06187671422811997,-0.0738762513742861,-0.04968667888572653
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,5695518614550839451,ATP,US Open,2990,2989,1,1,0,0,1,25,tour-Slam edition,2000,-5.512902420068016,-6.0825914678111985,-4.990994857084232,-2.2750083640013385,-3.4285586181690713,-1.1453608684513445,3.237894056066678,2.041470502799406,4.4161807316821236,-0.012342782160342541,-0.01622838646690069,-0.008928047575900707,-0.03217700107630901,-0.0411420526102553,-0.023978106185520185
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,5383943120257588546,WTA,Australian Open,2382,2382,0,0,0,0,0,19,tour-Slam edition,2000,-0.44466770865232774,-0.9191147327305613,0.012927842986285958,-1.7632241813602016,-3.0660031187774734,-0.4583609091333744,-1.3185564727078738,-2.6747467066627584,0.03233303136410025,-0.013615965431398988,-0.016882910203813904,-0.010032624926115091,-0.03262634984698867,-0.0411204622070544,-0.023925544316574492
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,3994956218669897128,WTA,Roland Garros,2368,2368,0,0,0,0,0,19,tour-Slam edition,2000,-0.691176999627592,-1.0865150610972194,-0.2927015881243985,-2.8716216216216215,-5.026841144028642,-0.8886914057884777,-2.1804446219940297,-4.2706990635954325,-0.34049832915469896,-0.01757261734309319,-0.021122852125499515,-0.014044347696261573,-0.043579943302443525,-0.052364573389865526,-0.03445921990056543
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,841340524693056686,WTA,Wimbledon,2242,2242,0,0,0,0,0,18,tour-Slam edition,2000,-0.57992982501681,-1.0218897120637098,-0.1749205742825136,-2.8991971454058874,-4.285714285714286,-1.4260090754260806,-2.3192673203890775,-3.9005267622514044,-0.6378673335354992,-0.01410378262065903,-0.01876143598094537,-0.009319693789866058,-0.03627838749610832,-0.04783001727480544,-0.024587526792417005
